ID,type,typeNum,region,regionNum,province,provinceNum,district,postalCode,localityType,bedroomCount,netHabitableSurface,condition,conditionNum,bathroomCount,showerRoomCount,toiletCount,hasLift,fireplaceExists,hasSwimmingPool,hasAirConditioning,hasGarden,gardenSurface,hasTerrace,terraceSurface,price
10664297,HOUSE,1,Wallonie,3,Hainaut,7,Ath,7812,4,3.0,302.0,GOOD,3,1.0,0.0,2.0,0,0,0,0,1,0.0,1,80.0,695000.0
10664306,HOUSE,1,Flanders,2,East Flanders,3,Aalst,9620,4,2.0,115.0,GOOD,3,0.0,0.0,2.0,0,0,0,0,0,0.0,0,0.0,159000.0
10664313,HOUSE,1,Flanders,2,East Flanders,3,Gent,9000,1,2.0,65.0,GOOD,3,1.0,0.0,0.0,0,0,0,0,0,0.0,1,5.0,235000.0
10664309,HOUSE,1,Wallonie,3,Liège,8,Waremme,4260,4,4.0,158.0,UNKNOWN,0,0.0,1.0,0.0,0,1,0,0,1,0.0,0,0.0,330000.0
10664315,HOUSE,1,Flanders,2,East Flanders,3,Gent,9040,2,4.0,135.0,UNKNOWN,0,0.0,1.0,1.0,0,0,0,0,0,0.0,1,17.0,355000.0
10664316,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1420,4,2.0,111.0,UNKNOWN,0,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,335000.0
10664318,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2600,3,2.0,91.0,TO_BE_DONE_UP,4,1.0,0.0,0.0,1,0,0,0,0,0.0,1,17.0,249000.0
10664321,HOUSE,1,Flanders,2,East Flanders,3,Oudenaarde,9600,3,5.0,245.0,GOOD,3,1.0,0.0,2.0,0,1,0,0,1,0.0,1,0.0,259000.0
10664319,HOUSE,1,Wallonie,3,Namur,10,Namur,5300,3,5.0,150.0,GOOD,3,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,249000.0
10664326,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1470,4,5.0,190.0,TO_BE_DONE_UP,4,3.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,290000.0
10664323,APARTMENT,2,Flanders,2,West Flanders,6,Kortrijk,8790,4,3.0,158.0,TO_BE_DONE_UP,4,1.0,0.0,2.0,1,1,0,0,0,0.0,1,0.0,295000.0
10664327,APARTMENT,2,Flanders,2,West Flanders,6,Kortrijk,8790,4,3.0,160.0,TO_RENOVATE,5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,263000.0
10664329,HOUSE,1,Flanders,2,West Flanders,6,Kortrijk,8790,4,3.0,160.0,TO_RENOVATE,5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,263000.0
10664322,HOUSE,1,Flanders,2,East Flanders,3,Oudenaarde,9688,4,3.0,136.0,GOOD,3,1.0,0.0,2.0,0,1,0,0,0,0.0,1,0.0,297000.0
10664344,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1470,4,2.0,112.0,TO_RESTORE,6,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,169000.0
10664345,HOUSE,1,Wallonie,3,Luxembourg,9,Marche-en-Famenne,6900,3,4.0,117.0,GOOD,3,2.0,1.0,2.0,0,0,0,0,1,550.0,1,49.0,315000.0
10664352,HOUSE,1,Flanders,2,East Flanders,3,Aalst,9308,3,3.0,184.0,GOOD,3,0.0,0.0,2.0,0,0,0,0,1,182.0,0,0.0,269000.0
10664353,HOUSE,1,Flanders,2,East Flanders,3,Aalst,9300,3,3.0,184.0,GOOD,3,0.0,0.0,2.0,0,0,0,0,1,182.0,0,0.0,269000.0
10664356,APARTMENT,2,Wallonie,3,Walloon Brabant,11,Nivelles,1420,4,1.0,57.0,UNKNOWN,0,1.0,0.0,0.0,0,0,0,0,0,0.0,1,17.0,210000.0
10664359,HOUSE,1,Flanders,2,East Flanders,3,Dendermonde,9200,3,3.0,150.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,1,120.0,1,21.0,315000.0
10664360,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1180,4,1.0,84.0,AS_NEW,1,1.0,1.0,1.0,1,0,0,0,0,0.0,1,18.0,370000.0
10664357,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1420,4,2.0,85.0,UNKNOWN,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,235000.0
10664361,HOUSE,1,Wallonie,3,Namur,10,Namur,5000,1,3.0,132.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,1,37.0,299000.0
10664365,HOUSE,1,Brussels,1,Brussels,1,Brussels,1180,4,3.0,168.0,GOOD,3,1.0,0.0,1.0,0,1,0,0,1,180.0,0,0.0,479000.0
10664362,HOUSE,1,Flanders,2,Limburg,5,Hasselt,3665,4,3.0,140.0,UNKNOWN,0,1.0,0.0,2.0,0,0,0,0,0,0.0,0,0.0,385129.0
10664363,HOUSE,1,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1700,3,3.0,240.0,AS_NEW,1,2.0,0.0,0.0,0,0,0,0,1,440.0,1,44.0,749000.0
10664367,APARTMENT,2,Flanders,2,Flemish Brabant,4,Leuven,3390,4,2.0,107.0,AS_NEW,1,0.0,0.0,1.0,1,0,0,0,0,0.0,1,0.0,425000.0
10664372,HOUSE,1,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1930,4,4.0,124.0,UNKNOWN,0,1.0,0.0,2.0,0,0,0,0,0,0.0,1,0.0,369000.0
10664368,HOUSE,1,Flanders,2,East Flanders,3,Aalst,9620,4,4.0,291.0,GOOD,3,0.0,0.0,4.0,0,0,0,0,1,0.0,1,8.0,299000.0
10664371,HOUSE,1,Wallonie,3,Namur,10,Namur,5020,2,4.0,161.0,GOOD,3,1.0,0.0,1.0,0,1,0,0,0,0.0,1,37.0,299000.0
10664374,HOUSE,1,Wallonie,3,Liège,8,Liège,4630,4,1.0,55.0,UNKNOWN,0,0.0,1.0,1.0,0,0,0,0,0,0.0,1,5.0,129000.0
10664375,HOUSE,1,Wallonie,3,Liège,8,Liège,4630,4,1.0,59.0,UNKNOWN,0,0.0,1.0,1.0,0,0,0,0,0,0.0,1,5.0,139000.0
10664377,HOUSE,1,Flanders,2,Antwerp,2,Antwerp,2018,2,5.0,287.0,UNKNOWN,0,2.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,670000.0
10664376,HOUSE,1,Wallonie,3,Liège,8,Liège,4630,4,1.0,59.0,UNKNOWN,0,0.0,1.0,2.0,0,0,0,0,0,0.0,1,5.0,149000.0
10664378,HOUSE,1,Wallonie,3,Liège,8,Liège,4630,4,1.0,59.0,UNKNOWN,0,1.0,0.0,2.0,0,0,0,0,0,0.0,1,5.0,149000.0
10664385,HOUSE,1,Wallonie,3,Hainaut,7,Mons,7390,4,3.0,267.0,UNKNOWN,0,1.0,1.0,2.0,0,0,0,0,1,115.0,1,15.0,350000.0
10664389,HOUSE,1,Brussels,1,Brussels,1,Brussels,1190,4,3.0,186.0,GOOD,3,3.0,3.0,3.0,0,0,0,0,1,35.0,1,0.0,540000.0
10664390,HOUSE,1,Wallonie,3,Liège,8,Verviers,4950,4,3.0,260.0,JUST_RENOVATED,2,1.0,1.0,3.0,0,0,0,0,1,440.0,1,100.0,525000.0
10664396,HOUSE,1,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1755,4,3.0,125.0,TO_RENOVATE,5,1.0,0.0,1.0,0,1,0,0,1,0.0,1,0.0,370000.0
10664397,HOUSE,1,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1670,4,3.0,150.0,GOOD,3,1.0,0.0,2.0,0,1,0,0,1,0.0,1,0.0,465000.0
10664406,HOUSE,1,Wallonie,3,Luxembourg,9,Neufchâteau,6921,4,3.0,330.0,JUST_RENOVATED,2,1.0,0.0,2.0,0,1,0,0,1,1520.0,1,100.0,320000.0
10664399,HOUSE,1,Wallonie,3,Liège,8,Huy,4480,4,2.0,133.0,GOOD,3,1.0,1.0,2.0,0,0,0,0,1,300.0,1,35.0,160000.0
10664407,HOUSE,1,Wallonie,3,Namur,10,Namur,5300,3,3.0,150.0,GOOD,3,1.0,0.0,2.0,0,1,0,0,1,0.0,1,0.0,295000.0
10664413,HOUSE,1,Flanders,2,Antwerp,2,Mechelen,2860,4,5.0,300.0,TO_BE_DONE_UP,4,2.0,2.0,3.0,0,0,0,0,1,1.0,1,1.0,535000.0
10664408,HOUSE,1,Flanders,2,West Flanders,6,Brugge,8020,2,4.0,275.0,GOOD,3,2.0,0.0,2.0,0,0,0,0,0,0.0,1,0.0,545000.0
10664425,HOUSE,1,Flanders,2,East Flanders,3,Sint-Niklaas,9190,4,3.0,176.0,GOOD,3,1.0,0.0,2.0,0,1,0,0,1,0.0,1,0.0,475000.0
10664420,HOUSE,1,Wallonie,3,Hainaut,7,Thuin,7120,4,4.0,334.0,GOOD,3,1.0,3.0,5.0,0,1,0,0,1,0.0,1,0.0,500000.0
10664414,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1000,1,2.0,155.0,AS_NEW,1,0.0,0.0,2.0,1,0,0,0,0,0.0,1,50.0,795000.0
10664428,APARTMENT,2,Flanders,2,Limburg,5,Hasselt,3550,4,3.0,180.0,AS_NEW,1,1.0,1.0,2.0,0,1,0,0,0,0.0,1,60.0,385000.0
10664429,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1450,4,5.0,330.0,JUST_RENOVATED,2,1.0,2.0,3.0,0,0,0,0,1,550.0,1,40.0,670000.0
10664424,HOUSE,1,Flanders,2,East Flanders,3,Dendermonde,9200,3,3.0,116.0,TO_BE_DONE_UP,4,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,220000.0
10664431,HOUSE,1,Flanders,2,East Flanders,3,Gent,9000,1,3.0,144.0,AS_NEW,1,0.0,1.0,2.0,0,0,0,0,1,0.0,0,0.0,499000.0
10664430,HOUSE,1,Flanders,2,East Flanders,3,Gent,9040,2,3.0,144.0,AS_NEW,1,0.0,1.0,2.0,0,0,0,0,1,0.0,0,0.0,499000.0
10664437,HOUSE,1,Flanders,2,Antwerp,2,Antwerp,2018,2,6.0,485.0,UNKNOWN,0,3.0,3.0,3.0,0,1,0,0,1,45.0,1,35.0,1185000.0
10664438,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2100,3,3.0,133.0,JUST_RENOVATED,2,2.0,0.0,2.0,0,1,0,0,0,0.0,1,25.0,315000.0
10664439,HOUSE,1,Flanders,2,Antwerp,2,Mechelen,2500,3,4.0,245.0,UNKNOWN,0,1.0,0.0,2.0,0,0,0,0,1,20.0,1,20.0,550000.0
10664440,HOUSE,1,Flanders,2,Limburg,5,Hasselt,3850,4,4.0,275.0,GOOD,3,1.0,1.0,2.0,0,1,0,0,0,0.0,1,9.0,375000.0
10664442,APARTMENT,2,Flanders,2,East Flanders,3,Dendermonde,9240,4,1.0,57.0,UNKNOWN,0,1.0,0.0,1.0,0,1,0,0,0,0.0,1,6.0,159000.0
10664449,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1380,4,3.0,160.0,UNKNOWN,0,2.0,0.0,2.0,0,0,0,0,0,0.0,1,0.0,630000.0
10664443,APARTMENT,2,Flanders,2,East Flanders,3,Sint-Niklaas,9160,4,1.0,57.0,UNKNOWN,0,1.0,0.0,1.0,0,1,0,0,0,0.0,1,6.0,159000.0
10664450,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1325,4,5.0,310.0,UNKNOWN,0,3.0,0.0,2.0,0,0,0,0,0,0.0,1,0.0,925000.0
10533386,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9000,1,3.0,125.0,TO_BE_DONE_UP,4,1.0,0.0,2.0,1,0,0,0,0,0.0,0,0.0,310000.0
10664459,HOUSE,1,Wallonie,3,Liège,8,Liège,4624,4,4.0,261.0,AS_NEW,1,2.0,0.0,2.0,0,0,0,0,1,135.0,1,35.0,399000.0
10664464,HOUSE,1,Flanders,2,West Flanders,6,Roeselare,8800,3,3.0,117.0,GOOD,3,0.0,0.0,1.0,0,0,0,0,1,70.0,0,0.0,225000.0
10664469,HOUSE,1,Flanders,2,Limburg,5,Hasselt,3560,4,3.0,181.0,GOOD,3,1.0,1.0,2.0,0,1,0,0,1,0.0,1,0.0,437000.0
10664463,HOUSE,1,Flanders,2,West Flanders,6,Tielt,8700,3,3.0,199.0,AS_NEW,1,0.0,1.0,2.0,0,0,0,0,1,0.0,1,0.0,399000.0
10664460,HOUSE,1,Flanders,2,Antwerp,2,Antwerp,2900,3,4.0,370.0,GOOD,3,2.0,0.0,3.0,0,1,0,0,0,0.0,0,0.0,2200000.0
10664470,HOUSE,1,Flanders,2,Antwerp,2,Mechelen,2800,3,4.0,339.0,TO_RENOVATE,5,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,449000.0
10664467,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1083,2,2.0,93.0,TO_BE_DONE_UP,4,1.0,0.0,1.0,1,1,0,0,0,0.0,1,3.0,245000.0
10664476,HOUSE,1,Flanders,2,West Flanders,6,Roeselare,8890,4,3.0,238.0,UNKNOWN,0,1.0,0.0,2.0,0,0,0,0,1,203.0,0,0.0,229000.0
10664475,APARTMENT,2,Flanders,2,West Flanders,6,Tielt,8740,4,2.0,121.0,GOOD,3,1.0,0.0,1.0,1,0,0,0,0,0.0,1,0.0,265000.0
10664478,APARTMENT,2,Flanders,2,West Flanders,6,Veurne,8670,4,2.0,274.0,UNKNOWN,0,2.0,0.0,3.0,0,0,0,0,0,0.0,0,0.0,3095000.0
10664479,HOUSE,1,Flanders,2,West Flanders,6,Kortrijk,8554,4,5.0,175.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,1,330.0,0,0.0,268000.0
10664489,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1410,4,3.0,165.0,GOOD,3,2.0,0.0,3.0,0,0,0,0,1,0.0,1,0.0,395000.0
10664490,HOUSE,1,Flanders,2,Limburg,5,Hasselt,3800,3,3.0,144.0,GOOD,3,1.0,0.0,2.0,0,0,0,0,1,150.0,1,21.0,325000.0
10664480,APARTMENT,2,Flanders,2,West Flanders,6,Brugge,8000,1,2.0,83.0,GOOD,3,1.0,0.0,1.0,1,0,0,0,0,0.0,1,0.0,420000.0
10533411,APARTMENT,2,Flanders,2,West Flanders,6,Kortrijk,8791,4,2.0,108.0,TO_BE_DONE_UP,4,0.0,0.0,0.0,1,0,0,0,0,0.0,0,0.0,155000.0
10664492,APARTMENT,2,Flanders,2,Limburg,5,Hasselt,3800,3,3.0,98.0,AS_NEW,1,1.0,0.0,1.0,0,0,0,0,1,92.0,0,0.0,368000.0
10664491,APARTMENT,2,Flanders,2,Limburg,5,Hasselt,3800,3,2.0,87.0,AS_NEW,1,1.0,0.0,1.0,0,0,0,0,1,38.0,0,0.0,326000.0
10664493,HOUSE,1,Flanders,2,East Flanders,3,Sint-Niklaas,9112,4,2.0,164.0,GOOD,3,1.0,0.0,2.0,0,0,0,0,0,0.0,1,0.0,399500.0
10664494,HOUSE,1,Flanders,2,East Flanders,3,Gent,9000,1,3.0,200.0,TO_BE_DONE_UP,4,2.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,395000.0
10664499,HOUSE,1,Flanders,2,West Flanders,6,Brugge,8301,3,4.0,224.0,UNKNOWN,0,1.0,0.0,2.0,0,0,0,0,1,0.0,1,0.0,374000.0
10664501,HOUSE,1,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1840,4,4.0,311.0,GOOD,3,2.0,0.0,2.0,0,0,0,0,1,0.0,0,0.0,485000.0
10664504,HOUSE,1,Flanders,2,Limburg,5,Hasselt,3560,4,4.0,176.0,UNKNOWN,0,1.0,0.0,2.0,0,0,0,0,0,0.0,0,0.0,375745.0
10664498,HOUSE,1,Flanders,2,West Flanders,6,Brugge,8300,3,3.0,88.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,1,0.0,1,0.0,229000.0
10664507,APARTMENT,2,Flanders,2,Limburg,5,Maaseik,3920,4,2.0,84.0,GOOD,3,1.0,0.0,0.0,0,0,0,0,0,0.0,1,0.0,279000.0
10664506,HOUSE,1,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1770,4,3.0,151.0,TO_BE_DONE_UP,4,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,359000.0
10664510,HOUSE,1,Flanders,2,East Flanders,3,Aalst,9450,4,2.0,100.0,TO_RENOVATE,5,0.0,0.0,1.0,0,0,0,0,1,190.0,0,0.0,125000.0
10271292,APARTMENT,2,Wallonie,3,Liège,8,Huy,4180,4,2.0,87.0,AS_NEW,1,1.0,0.0,2.0,1,0,0,0,0,0.0,0,0.0,149500.0
10664512,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1050,2,3.0,153.0,UNKNOWN,0,1.0,0.0,2.0,1,1,0,0,1,175.0,1,19.0,675000.0
10664517,HOUSE,1,Brussels,1,Brussels,1,Brussels,1030,2,4.0,166.0,UNKNOWN,0,1.0,1.0,2.0,0,0,0,0,0,0.0,0,0.0,359000.0
10664518,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1430,4,3.0,166.0,TO_RENOVATE,5,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,197500.0
10664514,HOUSE,1,Flanders,2,Antwerp,2,Turnhout,2250,4,3.0,293.0,GOOD,3,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,465000.0
10664544,HOUSE,1,Wallonie,3,Namur,10,Namur,5310,4,4.0,280.0,JUST_RENOVATED,2,2.0,0.0,2.0,0,1,0,0,1,1800.0,1,60.0,525000.0
10664536,HOUSE,1,Flanders,2,Antwerp,2,Antwerp,2110,4,3.0,179.0,AS_NEW,1,2.0,1.0,2.0,0,0,0,0,1,265.0,0,0.0,599000.0
10664545,HOUSE,1,Wallonie,3,Hainaut,7,Tournai,7500,3,5.0,617.0,GOOD,3,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,550000.0
10664558,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2610,4,2.0,85.0,GOOD,3,1.0,0.0,0.0,0,0,0,0,0,0.0,1,6.0,219000.0
10664554,APARTMENT,2,Flanders,2,West Flanders,6,Kortrijk,8930,4,3.0,78.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,1,0.0,229000.0
10664559,HOUSE,1,Wallonie,3,Hainaut,7,Charleroi,7170,4,2.0,110.0,TO_BE_DONE_UP,4,1.0,0.0,1.0,0,1,0,0,1,85.0,1,10.0,145000.0
10664561,HOUSE,1,Flanders,2,West Flanders,6,Kortrijk,8540,4,3.0,142.0,GOOD,3,1.0,0.0,2.0,0,1,0,0,0,0.0,1,0.0,210000.0
10664532,HOUSE,1,Flanders,2,West Flanders,6,Ieper,8940,4,3.0,143.0,GOOD,3,0.0,0.0,2.0,0,0,0,0,1,0.0,1,0.0,215000.0
10664570,HOUSE,1,Wallonie,3,Hainaut,7,Tournai,7900,3,3.0,167.0,TO_RENOVATE,5,0.0,1.0,1.0,0,0,0,0,1,27.0,1,4.0,75000.0
10664567,HOUSE,1,Flanders,2,West Flanders,6,Brugge,8310,4,3.0,199.0,TO_BE_DONE_UP,4,1.0,0.0,2.0,0,0,0,0,1,205.0,1,25.0,275000.0
10664571,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1480,4,3.0,162.0,TO_BE_DONE_UP,4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,195000.0
10664580,HOUSE,1,Flanders,2,West Flanders,6,Brugge,8000,1,3.0,186.0,GOOD,3,1.0,0.0,2.0,0,0,0,0,1,70.0,1,70.0,419000.0
10664582,HOUSE,1,Flanders,2,Flemish Brabant,4,Leuven,3201,3,4.0,260.0,JUST_RENOVATED,2,2.0,0.0,3.0,0,1,0,0,1,0.0,0,0.0,548000.0
10664574,HOUSE,1,Wallonie,3,Hainaut,7,Mouscron,7700,3,3.0,145.0,UNKNOWN,0,1.0,0.0,2.0,0,1,0,0,1,500.0,0,0.0,429000.0
10664581,HOUSE,1,Flanders,2,East Flanders,3,Gent,9800,3,3.0,134.0,AS_NEW,1,1.0,1.0,2.0,0,0,0,0,0,0.0,1,0.0,395000.0
10664590,HOUSE,1,Brussels,1,Brussels,1,Brussels,1000,1,6.0,375.0,GOOD,3,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,690000.0
10664587,HOUSE,1,Wallonie,3,Liège,8,Liège,4102,3,5.0,260.0,TO_BE_DONE_UP,4,1.0,0.0,3.0,0,1,0,0,1,250.0,1,20.0,235000.0
10664589,HOUSE,1,Wallonie,3,Hainaut,7,Mons,7024,2,2.0,120.0,GOOD,3,2.0,0.0,2.0,0,0,0,0,0,0.0,0,0.0,140000.0
10664591,HOUSE,1,Wallonie,3,Hainaut,7,Thuin,6470,4,6.0,500.0,TO_RENOVATE,5,0.0,0.0,0.0,0,0,0,0,1,10409.0,1,0.0,250000.0
10664592,HOUSE,1,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1742,4,3.0,106.0,AS_NEW,1,1.0,0.0,2.0,0,1,0,0,1,138.0,1,63.0,319000.0
10664593,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1070,2,1.0,45.0,JUST_RENOVATED,2,0.0,0.0,1.0,0,1,0,0,0,0.0,1,10.0,149000.0
10664601,APARTMENT,2,Flanders,2,East Flanders,3,Eeklo,9060,2,3.0,178.0,TO_BE_DONE_UP,4,1.0,1.0,2.0,1,1,0,0,0,0.0,1,0.0,324000.0
10664602,HOUSE,1,Flanders,2,East Flanders,3,Gent,9000,1,1.0,54.0,GOOD,3,1.0,0.0,1.0,0,1,0,0,1,260.0,0,0.0,235000.0
10664603,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9000,1,1.0,37.0,AS_NEW,1,1.0,0.0,1.0,1,1,0,0,0,0.0,0,0.0,265000.0
10664604,APARTMENT,2,Wallonie,3,Walloon Brabant,11,Nivelles,1332,4,2.0,75.0,UNKNOWN,0,1.0,0.0,1.0,0,1,0,0,0,0.0,0,0.0,440000.0
10664605,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9000,1,1.0,37.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,0,0.0,0,0.0,265000.0
10664606,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9000,1,1.0,37.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,0,0.0,0,0.0,265000.0
10664621,HOUSE,1,Brussels,1,Brussels,1,Brussels,1150,4,6.0,279.0,TO_BE_DONE_UP,4,4.0,0.0,5.0,0,0,0,0,1,40.0,1,15.0,1090000.0
10664629,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1080,2,2.0,85.0,GOOD,3,1.0,0.0,1.0,1,1,0,0,0,0.0,1,30.0,249000.0
10664627,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1470,4,4.0,240.0,UNKNOWN,0,2.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,425000.0
10664632,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1080,2,3.0,95.0,UNKNOWN,0,0.0,1.0,1.0,1,1,0,0,1,0.0,0,0.0,265000.0
10664631,HOUSE,1,Wallonie,3,Namur,10,Namur,5100,3,3.0,77.0,UNKNOWN,0,1.0,0.0,1.0,0,0,0,0,1,0.0,1,24.0,309000.0
10664630,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1082,2,2.0,85.0,GOOD,3,1.0,0.0,1.0,1,1,0,0,0,0.0,1,30.0,249000.0
10664633,APARTMENT,2,Wallonie,3,Hainaut,7,Tournai,7500,3,2.0,105.0,UNKNOWN,0,0.0,0.0,0.0,0,1,0,0,0,0.0,1,12.0,239000.0
10664635,APARTMENT,2,Flanders,2,Limburg,5,Tongeren,3620,4,2.0,127.0,UNKNOWN,0,0.0,1.0,1.0,0,1,0,0,0,0.0,0,0.0,209000.0
10664636,HOUSE,1,Flanders,2,Antwerp,2,Mechelen,2580,4,5.0,423.0,UNKNOWN,0,3.0,0.0,0.0,0,1,0,0,1,0.0,1,0.0,1250000.0
10664637,HOUSE,1,Wallonie,3,Hainaut,7,Soignies,7863,4,3.0,145.0,TO_RENOVATE,5,1.0,0.0,1.0,0,0,0,0,1,0.0,0,0.0,215000.0
10664645,APARTMENT,2,Wallonie,3,Walloon Brabant,11,Nivelles,1348,4,1.0,21.0,UNKNOWN,0,0.0,1.0,0.0,0,1,0,0,0,0.0,0,0.0,126500.0
10664647,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1200,3,1.0,20.0,UNKNOWN,0,0.0,1.0,0.0,1,1,0,0,0,0.0,0,0.0,106000.0
10664648,HOUSE,1,Wallonie,3,Luxembourg,9,Arlon,6790,4,3.0,175.0,TO_BE_DONE_UP,4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,449000.0
10664650,HOUSE,1,Wallonie,3,Luxembourg,9,Arlon,6791,4,4.0,143.0,GOOD,3,1.0,0.0,2.0,0,0,0,0,0,0.0,0,0.0,339000.0
10664644,APARTMENT,2,Wallonie,3,Luxembourg,9,Marche-en-Famenne,6900,3,2.0,86.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,0,0.0,1,6.0,287000.0
10664653,HOUSE,1,Wallonie,3,Luxembourg,9,Arlon,6717,4,2.0,89.0,TO_RENOVATE,5,1.0,0.0,1.0,0,1,0,0,0,0.0,0,0.0,349000.0
10664655,HOUSE,1,Wallonie,3,Luxembourg,9,Virton,6720,4,4.0,239.0,GOOD,3,2.0,0.0,1.0,0,0,1,0,0,0.0,0,0.0,539000.0
10664656,APARTMENT,2,Wallonie,3,Luxembourg,9,Arlon,6791,4,1.0,68.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,189000.0
10664660,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1050,2,1.0,105.0,JUST_RENOVATED,2,1.0,1.0,2.0,0,0,0,0,1,30.0,0,0.0,319000.0
10664661,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1050,2,1.0,55.0,TO_BE_DONE_UP,4,1.0,1.0,1.0,0,0,0,0,0,0.0,0,0.0,231000.0
10664663,HOUSE,1,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1640,4,6.0,263.0,GOOD,3,2.0,0.0,2.0,0,1,0,0,0,0.0,1,0.0,785000.0
10402518,APARTMENT,2,Flanders,2,West Flanders,6,Brugge,8301,3,2.0,80.0,GOOD,3,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,299500.0
10664676,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1300,3,3.0,130.0,UNKNOWN,0,1.0,0.0,0.0,0,1,0,0,1,500.0,0,0.0,336000.0
10664665,HOUSE,1,Wallonie,3,Hainaut,7,Soignies,7860,4,3.0,145.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,1,0.0,0,0.0,215000.0
10664669,HOUSE,1,Wallonie,3,Hainaut,7,Tournai,7760,4,3.0,152.0,JUST_RENOVATED,2,1.0,1.0,2.0,0,0,0,0,1,746.0,1,36.0,330000.0
10664670,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1390,4,4.0,160.0,UNKNOWN,0,1.0,0.0,1.0,0,1,0,0,1,0.0,1,0.0,495000.0
10664677,APARTMENT,2,Wallonie,3,Walloon Brabant,11,Nivelles,1420,4,3.0,131.0,UNKNOWN,0,2.0,0.0,0.0,1,0,0,0,0,0.0,1,13.0,372600.0
10664671,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1315,4,2.0,150.0,UNKNOWN,0,1.0,0.0,2.0,0,1,0,0,1,0.0,1,15.0,395000.0
