postalCode,city,municipality,latitude,longtitude,cityAltName
3582,Beringen,Koersel,50.8222854,4.3815707,None
3583,Beringen,Paal,50.8222854,4.3815707,None
3621,Lanaken,Rekem,50.8222854,4.3815707,None
3631,Maasmechelen,Boorsem,50.8222854,4.3815707,None
3631,Maasmechelen,Uikhoven,50.8222854,4.3815707,None
3668,As,Niel-bij-As,50.8222854,4.3815707,None
3670,Oudsbergen,Ellikom,50.8222854,4.3815707,None
3670,Oudsbergen,Gruitrode,50.8222854,4.3815707,None
3670,Oudsbergen,Meeuwen,50.8222854,4.3815707,None
3670,Oudsbergen,Neerglabbeek,50.8222854,4.3815707,None
3670,Oudsbergen,Wijshagen,50.8222854,4.3815707,None
3721,Kortessem,Vliermaalroot,50.8222854,4.3815707,None
3722,Kortessem,Wintershoven,50.8222854,4.3815707,None
3723,Kortessem,Guigoven,50.8222854,4.3815707,None
3724,Kortessem,Vliermaal,50.8222854,4.3815707,None
3732,Hoeselt,Schalkhoven,50.8222854,4.3815707,None
3742,Bilzen,Martenslinde,50.8222854,4.3815707,None
3746,Bilzen,Hoelbeek,50.8222854,4.3815707,None
3791,Voeren,Remersdaal,50.8222854,4.3815707,None
3792,Voeren,Fourons-Saint-Pierre,50.8222854,4.3815707,None
3792,Voeren,Sint-Pieters-Voeren,50.8222854,4.3815707,None
3793,Voeren,Teuven,50.8222854,4.3815707,None
3798,Voeren,Fourons-le-Comte,50.8222854,4.3815707,None
3798,Voeren,'s-Gravenvoeren,50.8222854,4.3815707,None
3803,Sint-Truiden,Duras,50.8222854,4.3815707,None
3803,Sint-Truiden,Gorsem,50.8222854,4.3815707,None
3803,Sint-Truiden,Runkelen,50.8222854,4.3815707,None
3803,Sint-Truiden,Wilderen,50.8222854,4.3815707,None
3806,Sint-Truiden,Velm,50.8222854,4.3815707,None
3831,Wellen,Herten,50.8222854,4.3815707,None
3832,Wellen,Ulbeek,50.8222854,4.3815707,None
3891,Gingelom,Borlo,50.8222854,4.3815707,None
3891,Gingelom,Buvingen,50.8222854,4.3815707,None
3891,Gingelom,Kerkom-bij-Sint-Truiden,50.8222854,4.3815707,None
3891,Gingelom,Mielen-Boven-Aalst,50.8222854,4.3815707,None
3891,Gingelom,Muizen,50.8222854,4.3815707,None
3910,Pelt,Sint-Huibrechts-Lille,50.8222854,4.3815707,None
3941,Hechtel-Eksel,Eksel,50.8222854,4.3815707,None
3971,Leopoldsburg,Heppen,50.8222854,4.3815707,None
4020,Liège,Bressoux,50.8222854,4.3815707,None
4020,Liège,Jupille-sur-Meuse,50.8222854,4.3815707,None
4020,Liège,Wandre,50.8222854,4.3815707,None
4030,Liège,Grivegnée,50.8222854,4.3815707,None
4031,Liège,Angleur,50.8222854,4.3815707,None
4032,Liège,Chênée,50.8222854,4.3815707,None
4041,Herstal,Milmort,50.8222854,4.3815707,None
4041,Herstal,Vottem,50.8222854,4.3815707,None
4042,Herstal,Liers,50.8222854,4.3815707,None
4051,Chaudfontaine,Vaux-sous-Chèvremont,50.8222854,4.3815707,None
4052,Chaudfontaine,Beaufays,50.8222854,4.3815707,None
4053,Chaudfontaine,Embourg,50.8222854,4.3815707,None
4101,Seraing,Jemeppe-sur-Meuse,50.8222854,4.3815707,None
4102,Seraing,Ougrée,50.8222854,4.3815707,None
4121,Neupré,Neuville-en-Condroz,50.8222854,4.3815707,None
4122,Neupré,Plainevaux,50.8222854,4.3815707,None
4141,Sprimont,Louveigné,50.8222854,4.3815707,None
4161,Anthisnes,Villers-aux-Tours,50.8222854,4.3815707,None
4162,Anthisnes,Hody,50.8222854,4.3815707,None
4163,Anthisnes,Tavier,50.8222854,4.3815707,None
4171,Comblain-au-Pont,Poulseur,50.8222854,4.3815707,None
4181,Hamoir,Filot,50.8222854,4.3815707,None
4218,Héron,Couthuin,50.8222854,4.3815707,None
4252,Geer,Omal,50.8222854,4.3815707,None
4253,Geer,Darion,50.8222854,4.3815707,None
4254,Geer,Ligney,50.8222854,4.3815707,None
4261,Braives,Latinne,50.8222854,4.3815707,None
4263,Braives,Tourinne,50.8222854,4.3815707,None
4342,Awans,Hognoul,50.8222854,4.3815707,None
4351,Remicourt,Hodeige,50.8222854,4.3815707,None
4431,Ans,Loncin,50.8222854,4.3815707,None
4432,Ans,Alleur,50.8222854,4.3815707,None
4432,Ans,Xhendremael,50.8222854,4.3815707,None
4451,Juprelle,Voroux-lez-Liers,50.8222854,4.3815707,None
4452,Juprelle,Paifve,50.8222854,4.3815707,None
4452,Juprelle,Wihogne,50.8222854,4.3815707,None
4453,Juprelle,Villers-Saint-Siméon,50.8222854,4.3815707,None
4458,Juprelle,Fexhe-Slins,50.8222854,4.3815707,None
4601,Visé,Argenteau,50.8222854,4.3815707,None
4602,Visé,Cheratte,50.8222854,4.3815707,None
4606,Dalhem,Saint-André,50.8222854,4.3815707,None
4608,Dalhem,Neufchâteau,50.8222854,4.3815707,None
4608,Dalhem,Warsage,50.8222854,4.3815707,None
4621,Fléron,Retinne,50.8222854,4.3815707,None
4623,Fléron,Magnée,50.8222854,4.3815707,None
4624,Fléron,Romsée,50.8222854,4.3815707,None
4631,Soumagne,Evegnée,50.8222854,4.3815707,None
4631,Soumagne,Tignée,50.8222854,4.3815707,None
4632,Soumagne,Cerexhe-Heuseux,50.8222854,4.3815707,None
4633,Soumagne,Melen,50.8222854,4.3815707,None
4651,Herve,Battice,50.8222854,4.3815707,None
4652,Herve,Xhendelesse,50.8222854,4.3815707,None
4653,Herve,Bolland,50.8222854,4.3815707,None
4654,Herve,Charneux,50.8222854,4.3815707,None
4671,Blégny,Barchon,50.8222854,4.3815707,None
4671,Blégny,Housse,50.8222854,4.3815707,None
4671,Blégny,Saive,50.8222854,4.3815707,None
4672,Blégny,Saint-Remy,50.8222854,4.3815707,None
4681,Oupeye,Hermalle-sous-Argenteau,50.8222854,4.3815707,None
4682,Oupeye,Heure-le-Romain,50.8222854,4.3815707,None
4682,Oupeye,Houtain-Saint-Siméon,50.8222854,4.3815707,None
4683,Oupeye,Vivegnis,50.8222854,4.3815707,None
4684,Oupeye,Haccourt,50.8222854,4.3815707,None
4701,Eupen,Kettenis,50.8222854,4.3815707,None
4711,Lontzen,Walhorn,50.8222854,4.3815707,None
4721,Kelmis,Neu-Moresnet,50.8222854,4.3815707,None
4728,Kelmis,Hergenrath,50.8222854,4.3815707,None
4731,Raeren,Eynatten,50.8222854,4.3815707,None
4761,Büllingen,Rocherath,50.8222854,4.3815707,None
4771,Amel,Heppenbach,50.8222854,4.3815707,None
4782,Sankt Vith,Schönberg,50.8222854,4.3815707,None
4783,Sankt Vith,Lommersweiler,50.8222854,4.3815707,None
4784,Sankt Vith,Crombach,50.8222854,4.3815707,None
4791,Burg-Reuland,Thommen,50.8222854,4.3815707,None
4801,Verviers,Stembert,50.8222854,4.3815707,None
4802,Verviers,Heusy,50.8222854,4.3815707,None
4821,Dison,Andrimont,50.8222854,4.3815707,None
4831,Limbourg,Bilstain,50.8222854,4.3815707,None
4834,Limbourg,Goé,50.8222854,4.3815707,None
4841,Welkenraedt,Henri-Chapelle,50.8222854,4.3815707,None
4851,Plombières,Gemmenich,50.8222854,4.3815707,None
4851,Plombières,Sippenaeken,50.8222854,4.3815707,None
4852,Plombières,Hombourg,50.8222854,4.3815707,None
4861,Pepinster,Soiron,50.8222854,4.3815707,None
4983,Trois-Ponts,Basse-Bodeux,50.8222854,4.3815707,None
5001,Namur,Belgrade,50.8222854,4.3815707,None
5002,Namur,Saint-Servais,50.8222854,4.3815707,None
5003,Namur,Saint-Marc,50.8222854,4.3815707,None
5004,Namur,Bouge,50.8222854,4.3815707,None
5020,Namur,Champion,50.8222854,4.3815707,None
5020,Namur,Daussoulx,50.8222854,4.3815707,None
5020,Namur,Flawinne,50.8222854,4.3815707,None
5020,Namur,Malonne,50.8222854,4.3815707,None
5020,Namur,Suarlée,50.8222854,4.3815707,None
5020,Namur,Temploux,50.8222854,4.3815707,None
5020,Namur,Vedrin,50.8222854,4.3815707,None
5021,Namur,Boninne,50.8222854,4.3815707,None
5022,Namur,Cognelée,50.8222854,4.3815707,None
5024,Namur,Gelbressée,50.8222854,4.3815707,None
5024,Namur,Marches-les-Dames,50.8222854,4.3815707,None
5031,Gembloux,Grand-Leez,50.8222854,4.3815707,None
5032,Gembloux,Bossière,50.8222854,4.3815707,None
5032,Gembloux,Bothey,50.8222854,4.3815707,None
5032,Gembloux,Corroy-le-Château,50.8222854,4.3815707,None
5032,Gembloux,Isnes,50.8222854,4.3815707,None
5032,Gembloux,Mazy,50.8222854,4.3815707,None
5081,La Bruyère,Bovesse,50.8222854,4.3815707,None
5081,La Bruyère,Meux,50.8222854,4.3815707,None
5081,La Bruyère,Saint-Denis,50.8222854,4.3815707,None
5100,Namur,Dave,50.8222854,4.3815707,None
5100,Namur,Jambes,50.8222854,4.3815707,None
5100,Namur,Naninne,50.8222854,4.3815707,None
5100,Namur,Wépion,50.8222854,4.3815707,None
5100,Namur,Wierde,50.8222854,4.3815707,None
5101,Namur,Erpent,50.8222854,4.3815707,None
5101,Namur,Lives-sur-Meuse,50.8222854,4.3815707,None
5101,Namur,Loyers,50.8222854,4.3815707,None
5332,Assesse,Crupet,50.8222854,4.3815707,None
5333,Assesse,Sorinne-la-Longue,50.8222854,4.3815707,None
5334,Assesse,Florée,50.8222854,4.3815707,None
5336,Assesse,Courrière,50.8222854,4.3815707,None
5351,Ohey,Haillot,50.8222854,4.3815707,None
5352,Ohey,Perwez,50.8222854,4.3815707,None
5353,Ohey,Goesnes,50.8222854,4.3815707,None
5354,Ohey,Jallet,50.8222854,4.3815707,None
5361,Hamois,Mohiville,50.8222854,4.3815707,None
5361,Hamois,Scy,50.8222854,4.3815707,None
5362,Hamois,Achet,50.8222854,4.3815707,None
5363,Hamois,Emptinne,50.8222854,4.3815707,None
5364,Hamois,Schaltin,50.8222854,4.3815707,None
5372,Havelange,Méan,50.8222854,4.3815707,None
5374,Havelange,Maffe,50.8222854,4.3815707,None
5376,Havelange,Miécret,50.8222854,4.3815707,None
5501,Dinant,Lisogne,50.8222854,4.3815707,None
5502,Dinant,Thynes,50.8222854,4.3815707,None
5503,Dinant,Sorinnes,50.8222854,4.3815707,None
5504,Dinant,Foy-Notre-Dame,50.8222854,4.3815707,None
5521,Onhaye,Serville,50.8222854,4.3815707,None
5522,Onhaye,Falaën,50.8222854,4.3815707,None
5523,Onhaye,Sommière,50.8222854,4.3815707,None
5523,Onhaye,Weillen,50.8222854,4.3815707,None
5524,Onhaye,Gérin,50.8222854,4.3815707,None
5541,Hastière,Hastière-par-delà,50.8222854,4.3815707,None
5542,Hastière,Blaimont,50.8222854,4.3815707,None
5543,Hastière,Heer,50.8222854,4.3815707,None
5544,Hastière,Agimont,50.8222854,4.3815707,None
5561,Houyet,Celles,50.8222854,4.3815707,None
5562,Houyet,Custinne,50.8222854,4.3815707,None
5563,Houyet,Hour,50.8222854,4.3815707,None
5564,Houyet,Wanlin,50.8222854,4.3815707,None
5571,Beauraing,Wiesme,50.8222854,4.3815707,None
5572,Beauraing,Focant,50.8222854,4.3815707,None
5573,Beauraing,Martouzin-Neuville,50.8222854,4.3815707,None
5574,Beauraing,Pondrôme,50.8222854,4.3815707,None
5576,Beauraing,Froidfontaine,50.8222854,4.3815707,None
5621,Florennes,Hanzinelle,50.8222854,4.3815707,None
5621,Florennes,Hanzinne,50.8222854,4.3815707,None
5621,Florennes,Morialmé,50.8222854,4.3815707,None
5621,Florennes,Thy-le-Bauduin,50.8222854,4.3815707,None
5641,Mettet,Furnaux,50.8222854,4.3815707,None
5644,Mettet,Ermeton-sur-Biert,50.8222854,4.3815707,None
5646,Mettet,Stave,50.8222854,4.3815707,None
5651,Walcourt,Berzée,50.8222854,4.3815707,None
5651,Walcourt,Gourdinne,50.8222854,4.3815707,None
5651,Walcourt,Laneffe,50.8222854,4.3815707,None
5651,Walcourt,Rognée,50.8222854,4.3815707,None
5651,Walcourt,Somzée,50.8222854,4.3815707,None
5651,Walcourt,Tarcienne,50.8222854,4.3815707,None
5651,Walcourt,Thy-le-Château,50.8222854,4.3815707,None
6001,Charleroi,Marcinelle,50.8222854,4.3815707,None
6010,Charleroi,Couillet,50.8222854,4.3815707,None
6020,Charleroi,Dampremy,50.8222854,4.3815707,None
6030,Charleroi,Goutroux,50.8222854,4.3815707,None
6030,Charleroi,Marchienne-au-Pont,50.8222854,4.3815707,None
6031,Charleroi,Monceau-sur-Sambre,50.8222854,4.3815707,None
6032,Charleroi,Mont-sur-Marchienne,50.8222854,4.3815707,None
6040,Charleroi,Jumet,50.8222854,4.3815707,None
6041,Charleroi,Gosselies,50.8222854,4.3815707,None
6042,Charleroi,Lodelinsart,50.8222854,4.3815707,None
6043,Charleroi,Ransart,50.8222854,4.3815707,None
6044,Charleroi,Roux,50.8222854,4.3815707,None
6060,Charleroi,Gilly,50.8222854,4.3815707,None
6061,Charleroi,Montignies-sur-Sambre,50.8222854,4.3815707,None
6111,Montigny-le-Tilleul,Landelies,50.8222854,4.3815707,None
6141,Fontaine-l'Évêque,Forchies-la-Marche,50.8222854,4.3815707,None
6142,Fontaine-l'Évêque,Leernes,50.8222854,4.3815707,None
6181,Courcelles,Gouy-lez-Piéton,50.8222854,4.3815707,None
6182,Courcelles,Souvret,50.8222854,4.3815707,None
6183,Courcelles,Trazegnies,50.8222854,4.3815707,None
6211,Les Bons Villers,Mellet,50.8222854,4.3815707,None
6221,Fleurus,Saint-Amand,50.8222854,4.3815707,None
6222,Fleurus,Brye,50.8222854,4.3815707,None
6223,Fleurus,Wagnelée,50.8222854,4.3815707,None
6224,Fleurus,Wanfercée-Baulet,50.8222854,4.3815707,None
6238,Pont-à-Celles,Liberchies,50.8222854,4.3815707,None
6238,Pont-à-Celles,Luttre,50.8222854,4.3815707,None
6441,Froidchapelle,Erpion,50.8222854,4.3815707,None
6461,Chimay,Virelles,50.8222854,4.3815707,None
6462,Chimay,Vaulx,50.8222854,4.3815707,None
6463,Chimay,Lompret,50.8222854,4.3815707,None
6464,Chimay,Baileux,50.8222854,4.3815707,None
6464,Chimay,Bourlers,50.8222854,4.3815707,None
6464,Chimay,Forges,50.8222854,4.3815707,None
6464,Chimay,L'Escaillère,50.8222854,4.3815707,None
6464,Chimay,Rièzes,50.8222854,4.3815707,None
6511,Beaumont,Strée,50.8222854,4.3815707,None
6531,Thuin,Biesme-sous-Thuin,50.8222854,4.3815707,None
6532,Thuin,Ragnies,50.8222854,4.3815707,None
6533,Thuin,Biercée,50.8222854,4.3815707,None
6534,Thuin,Gozeé,50.8222854,4.3815707,None
6536,Thuin,Donstiennes,50.8222854,4.3815707,None
6536,Thuin,Thuillies,50.8222854,4.3815707,None
6542,Lobbes,Sars-la-Buissière,50.8222854,4.3815707,None
6543,Lobbes,Bienne-lez-Happart,50.8222854,4.3815707,None
6591,Momignies,Macon,50.8222854,4.3815707,None
6592,Momignies,Monceau-Imbrechies,50.8222854,4.3815707,None
6593,Momignies,Macquenoise,50.8222854,4.3815707,None
6594,Momignies,Beauwelz,50.8222854,4.3815707,None
6596,Momignies,Forge-Philippe,50.8222854,4.3815707,None
6596,Momignies,Seloignes,50.8222854,4.3815707,None
6642,Vaux-sur-Sûre,Juseret,50.8222854,4.3815707,None
6661,Houffalize,Mont,50.8222854,4.3815707,None
6661,Houffalize,Tailles,50.8222854,4.3815707,None
6662,Houffalize,Tavigny,50.8222854,4.3815707,None
6663,Houffalize,Mabompré,50.8222854,4.3815707,None
6666,Houffalize,Wibrin,50.8222854,4.3815707,None
6671,Gouvy,Bovigny,50.8222854,4.3815707,None
6672,Gouvy,Beho,50.8222854,4.3815707,None
6673,Gouvy,Cherain,50.8222854,4.3815707,None
6674,Gouvy,Montleban,50.8222854,4.3815707,None
6681,Sainte-Ode,Lavacherie,50.8222854,4.3815707,None
6686,Bertogne,Flamierge,50.8222854,4.3815707,None
6688,Bertogne,Longchamps,50.8222854,4.3815707,None
6692,Vielsalm,Petit-Thier,50.8222854,4.3815707,None
6698,Vielsalm,Grand-Halleux,50.8222854,4.3815707,None
6704,Arlon,Guirsch,50.8222854,4.3815707,None
6706,Arlon,Autelbas,50.8222854,4.3815707,None
6721,Habay,Anlier,50.8222854,4.3815707,None
6723,Habay,Habay-la-Vieille,50.8222854,4.3815707,None
6724,Habay,Houdemont,50.8222854,4.3815707,None
6724,Habay,Rulles,50.8222854,4.3815707,None
6741,Étalle,Vance,50.8222854,4.3815707,None
6742,Étalle,Chantemelle,50.8222854,4.3815707,None
6743,Étalle,Buzenol,50.8222854,4.3815707,None
6761,Virton,Latour,50.8222854,4.3815707,None
6762,Virton,Saint-Mard,50.8222854,4.3815707,None
6781,Messancy,Sélange,50.8222854,4.3815707,None
6782,Messancy,Habergy,50.8222854,4.3815707,None
6791,Aubange,Athus,50.8222854,4.3815707,None
6792,Aubange,Halanzy,50.8222854,4.3815707,None
6792,Aubange,Rachecourt,50.8222854,4.3815707,None
6811,Chiny,Les Bulles,50.8222854,4.3815707,None
6812,Chiny,Suxy,50.8222854,4.3815707,None
6813,Chiny,Termes,50.8222854,4.3815707,None
6821,Florenville,Lacuisine,50.8222854,4.3815707,None
6823,Florenville,Villers-devant-Orval,50.8222854,4.3815707,None
6824,Florenville,Chassepierre,50.8222854,4.3815707,None
6831,Bouillon,Noirefontaine,50.8222854,4.3815707,None
6832,Bouillon,Sensenruth,50.8222854,4.3815707,None
6833,Bouillon,Ucimont,50.8222854,4.3815707,None
6833,Bouillon,Vivy,50.8222854,4.3815707,None
6834,Bouillon,Bellevaux,50.8222854,4.3815707,None
6836,Bouillon,Dohan,50.8222854,4.3815707,None
6838,Bouillon,Corbion,50.8222854,4.3815707,None
6851,Paliseul,Nollevaux,50.8222854,4.3815707,None
6852,Paliseul,Maissin,50.8222854,4.3815707,None
6852,Paliseul,Opont,50.8222854,4.3815707,None
6853,Paliseul,Framont,50.8222854,4.3815707,None
6856,Paliseul,Fays-les-Veneurs,50.8222854,4.3815707,None
6921,Wellin,Chanly,50.8222854,4.3815707,None
6922,Wellin,Halma,50.8222854,4.3815707,None
6924,Wellin,Lomprez,50.8222854,4.3815707,None
6941,Durbuy,Bende,50.8222854,4.3815707,None
6941,Durbuy,Bomal,50.8222854,4.3815707,None
6941,Durbuy,Borlon,50.8222854,4.3815707,None
6941,Durbuy,Heyd,50.8222854,4.3815707,None
6941,Durbuy,Izier,50.8222854,4.3815707,None
6941,Durbuy,Tohogne,50.8222854,4.3815707,None
6941,Durbuy,Villers-Sainte-Gertrude,50.8222854,4.3815707,None
6951,Nassogne,Bande,50.8222854,4.3815707,None
6952,Nassogne,Grune,50.8222854,4.3815707,None
6953,Nassogne,Ambly,50.8222854,4.3815707,None
6953,Nassogne,Forrières,50.8222854,4.3815707,None
6953,Nassogne,Lesterny,50.8222854,4.3815707,None
6953,Nassogne,Masbourg,50.8222854,4.3815707,None
6971,Tenneville,Champlon,50.8222854,4.3815707,None
6972,Tenneville,Erneuville,50.8222854,4.3815707,None
6982,La Roche-en-Ardenne,Samrée,50.8222854,4.3815707,None
6983,La Roche-en-Ardenne,Ortho,50.8222854,4.3815707,None
6984,La Roche-en-Ardenne,Hives,50.8222854,4.3815707,None
6986,La Roche-en-Ardenne,Halleux,50.8222854,4.3815707,None
7011,Mons,Ghlin,50.8222854,4.3815707,None
7012,Mons,Flénu,50.8222854,4.3815707,None
7012,Mons,Jemappes,50.8222854,4.3815707,None
7020,Mons,Maisières,50.8222854,4.3815707,None
7020,Mons,Nimy,50.8222854,4.3815707,None
7021,Mons,Havré,50.8222854,4.3815707,None
7022,Mons,Harmignies,50.8222854,4.3815707,None
7022,Mons,Harveng,50.8222854,4.3815707,None
7022,Mons,Hyon,50.8222854,4.3815707,None
7022,Mons,Mesvin,50.8222854,4.3815707,None
7022,Mons,Nouvelles,50.8222854,4.3815707,None
7024,Mons,Ciply,50.8222854,4.3815707,None
7030,Mons,Saint-Symphorien,50.8222854,4.3815707,None
7031,Mons,Villers-Saint-Ghislain,50.8222854,4.3815707,None
7032,Mons,Spiennes,50.8222854,4.3815707,None
7033,Mons,Cuesmes,50.8222854,4.3815707,None
7034,Mons,Obourg,50.8222854,4.3815707,None
7034,Mons,Saint-Denis,50.8222854,4.3815707,None
7041,Quévy,Givry,50.8222854,4.3815707,None
7041,Quévy,Havay,50.8222854,4.3815707,None
7061,Soignies,Casteau,50.8222854,4.3815707,None
7061,Soignies,Thieusies,50.8222854,4.3815707,None
7062,Soignies,Naast,50.8222854,4.3815707,None
7063,Soignies,Chaussée-Notre-Dame-Louvignies,50.8222854,4.3815707,None
7063,Soignies,Neufvilles,50.8222854,4.3815707,None
7110,La Louvière,Houdeng-Aimeries,50.8222854,4.3815707,None
7110,La Louvière,Houdeng-Goegnies,50.8222854,4.3815707,None
7110,La Louvière,Maurage,50.8222854,4.3815707,None
7110,La Louvière,Strépy-Bracquegnies,50.8222854,4.3815707,None
7131,Binche,Waudrez,50.8222854,4.3815707,None
7133,Binche,Buvrinnes,50.8222854,4.3815707,None
7134,Binche,Epinois,50.8222854,4.3815707,None
7134,Binche,Leval-Trahegnies,50.8222854,4.3815707,None
7134,Binche,Péronnes,50.8222854,4.3815707,None
7134,Binche,Ressaix,50.8222854,4.3815707,None
7141,Morlanwelz,Carnières,50.8222854,4.3815707,None
7141,Morlanwelz,Mont-Sainte-Aldegonde,50.8222854,4.3815707,None
7181,Seneffe,Arquennes,50.8222854,4.3815707,None
7181,Seneffe,Familleureux,50.8222854,4.3815707,None
7181,Seneffe,Feluy,50.8222854,4.3815707,None
7181,Seneffe,Petit-Roeulx-lez-Nivelles,50.8222854,4.3815707,None
7191,Écaussinnes,Ecaussinnes-Lalaing,50.8222854,4.3815707,None
7301,Boussu,Hornu,50.8222854,4.3815707,None
7321,Bernissart,Blaton,50.8222854,4.3815707,None
7321,Bernissart,Harchies,50.8222854,4.3815707,None
7322,Bernissart,Pommeroeul,50.8222854,4.3815707,None
7322,Bernissart,Ville-Pommeroeul,50.8222854,4.3815707,None
7331,Saint-Ghislain,Baudour,50.8222854,4.3815707,None
7332,Saint-Ghislain,Neufmaison,50.8222854,4.3815707,None
7332,Saint-Ghislain,Sirault,50.8222854,4.3815707,None
7333,Saint-Ghislain,Tertre,50.8222854,4.3815707,None
7334,Saint-Ghislain,Hautrage,50.8222854,4.3815707,None
7334,Saint-Ghislain,Villerot,50.8222854,4.3815707,None
7382,Quiévrain,Audregnies,50.8222854,4.3815707,None
7501,Tournai,Orcq,50.8222854,4.3815707,None
7502,Tournai,Esplechin,50.8222854,4.3815707,None
7503,Tournai,Froyennes,50.8222854,4.3815707,None
7504,Tournai,Froidmont,50.8222854,4.3815707,None
7506,Tournai,Willemeau,50.8222854,4.3815707,None
7520,Tournai,Ramegnies-Chin,50.8222854,4.3815707,None
7520,Tournai,Templeuve,50.8222854,4.3815707,None
7521,Tournai,Chercq,50.8222854,4.3815707,None
7522,Tournai,Blandain,50.8222854,4.3815707,None
7522,Tournai,Hertain,50.8222854,4.3815707,None
7522,Tournai,Lamain,50.8222854,4.3815707,None
7522,Tournai,Marquain,50.8222854,4.3815707,None
7530,Tournai,Gaurain-Ramecroix,50.8222854,4.3815707,None
7531,Tournai,Havinnes,50.8222854,4.3815707,None
7532,Tournai,Beclers,50.8222854,4.3815707,None
7533,Tournai,Thimougies,50.8222854,4.3815707,None
7534,Tournai,Barry,50.8222854,4.3815707,None
7534,Tournai,Maulde,50.8222854,4.3815707,None
7536,Tournai,Vaulx,50.8222854,4.3815707,None
7538,Tournai,Vezon,50.8222854,4.3815707,None
7540,Tournai,Kain,50.8222854,4.3815707,None
7540,Tournai,Melles,50.8222854,4.3815707,None
7540,Tournai,Quartes,50.8222854,4.3815707,None
7540,Tournai,Rumillies,50.8222854,4.3815707,None
7542,Tournai,Mont-Saint-Aubert,50.8222854,4.3815707,None
7543,Tournai,Mourcourt,50.8222854,4.3815707,None
7548,Tournai,Warchin,50.8222854,4.3815707,None
7601,Péruwelz,Roucourt,50.8222854,4.3815707,None
7602,Péruwelz,Bury,50.8222854,4.3815707,None
7603,Péruwelz,Bon-Secours,50.8222854,4.3815707,None
7604,Péruwelz,Baugnies,50.8222854,4.3815707,None
7604,Péruwelz,Braffe,50.8222854,4.3815707,None
7604,Péruwelz,Brasmenil,50.8222854,4.3815707,None
7604,Péruwelz,Callenelle,50.8222854,4.3815707,None
7604,Péruwelz,Wasmes-Audemez-Briffoeil,50.8222854,4.3815707,None
7608,Péruwelz,Wiers,50.8222854,4.3815707,None
7611,Rumes,La Glanerie,50.8222854,4.3815707,None
7618,Rumes,Taintignies,50.8222854,4.3815707,None
7621,Brunehaut,Lesdain,50.8222854,4.3815707,None
7622,Brunehaut,Laplaigne,50.8222854,4.3815707,None
7623,Brunehaut,Rongy,50.8222854,4.3815707,None
7624,Brunehaut,Howardries,50.8222854,4.3815707,None
7641,Antoing,Bruyelle,50.8222854,4.3815707,None
7642,Antoing,Calonne,50.8222854,4.3815707,None
7643,Antoing,Fontenoye,50.8222854,4.3815707,None
7710,La Louvière,Boussoit,50.8222854,4.3815707,None
7711,Mouscron,Dottenijs,50.8222854,4.3815707,None
7711,Mouscron,Dottignies,50.8222854,4.3815707,None
7712,Mouscron,Herseaux,50.8222854,4.3815707,None
7742,Pecq,Hérinnes,50.8222854,4.3815707,None
7743,Pecq,Esquelmes,50.8222854,4.3815707,None
7743,Pecq,Obigies,50.8222854,4.3815707,None
7781,Comines-Warneton,Houthem,50.8222854,4.3815707,None
7782,Comines-Warneton,Ploegsteert,50.8222854,4.3815707,None
7784,Comines-Warneton,Bas-Warneton,50.8222854,4.3815707,None
7784,Comines-Warneton,Neerwaasten,50.8222854,4.3815707,None
7784,Comines-Warneton,Waasten,50.8222854,4.3815707,None
7784,Comines-Warneton,Warneton,50.8222854,4.3815707,None
7801,Ath,Irchonwelz,50.8222854,4.3815707,None
7802,Ath,Ormeignies,50.8222854,4.3815707,None
7803,Ath,Bouvignies,50.8222854,4.3815707,None
7804,Ath,Ostiches,50.8222854,4.3815707,None
7804,Ath,Rebaix,50.8222854,4.3815707,None
7810,Ath,Maffle,50.8222854,4.3815707,None
7811,Ath,Arbre,50.8222854,4.3815707,None
7812,Ath,Houtaing,50.8222854,4.3815707,None
7812,Ath,Ligne,50.8222854,4.3815707,None
7812,Ath,Mainvault,50.8222854,4.3815707,None
7812,Ath,Moulbaix,50.8222854,4.3815707,None
7812,Ath,Villers-Notre-Dame,50.8222854,4.3815707,None
7812,Ath,Villers-Saint-Amand,50.8222854,4.3815707,None
7822,Ath,Ghislenghien,50.8222854,4.3815707,None
7822,Ath,Isières,50.8222854,4.3815707,None
7822,Ath,Meslin-Évêque,50.8222854,4.3815707,None
7823,Ath,Gibecq,50.8222854,4.3815707,None
7861,Lessines,Papignies,50.8222854,4.3815707,None
7861,Lessines,Wannebecq,50.8222854,4.3815707,None
7862,Lessines,Ogy,50.8222854,4.3815707,None
7863,Lessines,Ghoy,50.8222854,4.3815707,None
7864,Lessines,Deux-Acren,50.8222854,4.3815707,None
7866,Lessines,Bois-de-Lessines,50.8222854,4.3815707,None
7866,Lessines,Ollignies,50.8222854,4.3815707,None
7901,Leuze-en-Hainaut,Thieulain,50.8222854,4.3815707,None
7903,Leuze-en-Hainaut,Blicquy,50.8222854,4.3815707,None
7903,Leuze-en-Hainaut,Chapelle-à-Oie,50.8222854,4.3815707,None
7903,Leuze-en-Hainaut,Chapelle-à-Wattines,50.8222854,4.3815707,None
7904,Leuze-en-Hainaut,Pipaix,50.8222854,4.3815707,None
7904,Leuze-en-Hainaut,Tourpes,50.8222854,4.3815707,None
7904,Leuze-en-Hainaut,Willaupuis,50.8222854,4.3815707,None
