ID,type,region,province,district,postalCode,localityType,bedroomCount,netHabitableSurface,condition,epcScore,bathroomCount,showerRoomCount,toiletCount,hasLift,fireplaceExists,hasSwimmingPool,hasAirConditioning,hasGarden,hasTerrace,gardenSurface,terraceSurface,land,price
10661423,HOUSE,Flanders,Flemish Brabant,Leuven,3400,3,3.0,220.0,UNKNOWN,UNKNOWN,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,745.0,325000.0
10661425,APARTMENT,Flanders,Flemish Brabant,Leuven,3400,3,2.0,68.0,TO_BE_DONE_UP,UNKNOWN,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,170000.0
10661429,HOUSE,Flanders,Flemish Brabant,Leuven,3300,3,3.0,105.0,TO_RENOVATE,F,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,378.0,160000.0
10661435,HOUSE,Flanders,Limburg,Hasselt,3890,4,3.0,203.0,AS_NEW,B,2.0,0.0,2.0,0,0,0,0,0,0,0.0,0.0,2843.0,450000.0
10661449,HOUSE,Flanders,East Flanders,Gent,9000,1,3.0,185.0,AS_NEW,UNKNOWN,2.0,0.0,3.0,0,0,0,0,0,1,0.0,12.0,0.0,565000.0
10661460,HOUSE,Flanders,East Flanders,Sint-Niklaas,9111,4,2.0,160.0,GOOD,D,1.0,0.0,0.0,0,0,0,0,0,1,0.0,11.0,404.0,275000.0
10661455,HOUSE,Wallonie,Walloon Brabant,Nivelles,1367,4,5.0,220.0,AS_NEW,C,1.0,0.0,2.0,0,0,0,0,0,1,0.0,27.0,1349.0,399000.0
10661466,APARTMENT,Brussels,Brussels,Brussels,1000,1,3.0,238.0,AS_NEW,D,3.0,0.0,3.0,1,0,0,0,0,1,0.0,20.0,0.0,1595000.0
10661453,APARTMENT,Wallonie,Liège,Liège,4000,1,1.0,62.0,GOOD,F,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,170000.0
10661462,HOUSE,Wallonie,Walloon Brabant,Nivelles,1342,4,6.0,392.0,GOOD,E,3.0,1.0,4.0,0,1,0,0,1,1,1000.0,35.0,2660.0,850000.0
10661467,APARTMENT,Brussels,Brussels,Brussels,1050,2,3.0,238.0,AS_NEW,D,3.0,0.0,3.0,1,0,0,0,0,1,0.0,20.0,0.0,1595000.0
10661470,HOUSE,Wallonie,Namur,Namur,5101,3,4.0,160.0,AS_NEW,C,2.0,0.0,2.0,0,0,0,0,1,0,268.0,0.0,268.0,325000.0
10661471,HOUSE,Flanders,Limburg,Tongeren,3740,4,4.0,160.0,GOOD,C,1.0,1.0,1.0,0,0,0,0,0,1,0.0,16.0,225.0,309000.0
10661468,APARTMENT,Flanders,Antwerp,Antwerp,2610,4,3.0,110.0,UNKNOWN,C,1.0,0.0,1.0,1,0,0,0,0,1,0.0,23.0,0.0,230000.0
10661485,HOUSE,Flanders,Flemish Brabant,Leuven,3300,3,3.0,200.0,GOOD,D,0.0,0.0,2.0,0,0,0,0,1,1,0.0,0.0,734.0,275000.0
10661477,HOUSE,Wallonie,Hainaut,Thuin,6150,4,3.0,150.0,UNKNOWN,F,1.0,0.0,0.0,0,0,0,0,0,1,0.0,40.0,1300.0,350000.0
10661484,HOUSE,Flanders,East Flanders,Dendermonde,9290,4,4.0,244.0,UNKNOWN,C,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1406.0,540000.0
10661486,HOUSE,Wallonie,Luxembourg,Bastogne,6690,4,4.0,174.0,TO_BE_DONE_UP,F,1.0,1.0,1.0,0,0,0,0,1,0,946.0,0.0,1112.0,285000.0
10661490,HOUSE,Wallonie,Liège,Waremme,4280,4,3.0,140.0,UNKNOWN,UNKNOWN,1.0,0.0,2.0,0,0,0,0,1,0,0.0,0.0,7520.0,405500.0
10661488,APARTMENT,Brussels,Brussels,Brussels,1120,4,1.0,40.0,UNKNOWN,F,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,149000.0
10661491,APARTMENT,Brussels,Brussels,Brussels,1190,4,3.0,125.0,AS_NEW,G,1.0,1.0,1.0,1,0,0,0,0,1,0.0,10.0,0.0,565000.0
10661493,APARTMENT,Flanders,West Flanders,Brugge,8340,4,2.0,99.0,GOOD,B,1.0,0.0,2.0,1,0,0,0,0,0,0.0,0.0,0.0,299500.0
10661497,HOUSE,Wallonie,Luxembourg,Neufchâteau,6929,4,4.0,190.0,AS_NEW,F,1.0,0.0,2.0,0,0,0,0,1,1,677.0,25.0,831.0,270000.0
10661516,HOUSE,Wallonie,Liège,Liège,4432,4,3.0,155.0,UNKNOWN,C,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,170.0,239000.0
10661520,APARTMENT,Flanders,Antwerp,Antwerp,2160,4,1.0,68.0,GOOD,C,1.0,0.0,1.0,0,0,0,0,0,1,0.0,15.0,0.0,175000.0
10661517,HOUSE,Wallonie,Liège,Liège,4420,4,3.0,163.0,UNKNOWN,F,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,395.0,249000.0
10661532,HOUSE,Wallonie,Liège,Liège,4100,3,2.0,136.0,GOOD,E,1.0,1.0,2.0,0,0,0,0,1,0,152.0,0.0,370.0,279000.0
10661529,HOUSE,Wallonie,Hainaut,Mons,7350,4,3.0,171.0,GOOD,G,2.0,2.0,2.0,0,0,0,0,0,1,0.0,0.0,2251.0,440000.0
10661539,HOUSE,Flanders,Limburg,Maaseik,3530,4,3.0,150.0,UNKNOWN,UNKNOWN,1.0,0.0,2.0,0,1,0,0,1,0,0.0,0.0,322.0,372000.0
10661548,HOUSE,Wallonie,Liège,Waremme,4470,4,4.0,248.0,UNKNOWN,D,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1989.0,479000.0
10661540,APARTMENT,Flanders,West Flanders,Kortrijk,8500,3,2.0,72.0,GOOD,B,1.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,197000.0
10661557,APARTMENT,Brussels,Brussels,Brussels,1030,2,2.0,108.0,UNKNOWN,UNKNOWN,1.0,0.0,2.0,0,0,0,0,0,1,0.0,80.0,0.0,485000.0
10661552,APARTMENT,Flanders,West Flanders,Brugge,8300,3,2.0,85.0,AS_NEW,UNKNOWN,2.0,0.0,2.0,1,0,0,0,0,1,0.0,10.0,0.0,495000.0
10661558,APARTMENT,Flanders,East Flanders,Oudenaarde,9600,3,1.0,42.0,TO_BE_DONE_UP,B,1.0,0.0,0.0,1,1,0,0,0,1,0.0,0.0,0.0,89000.0
10661563,HOUSE,Wallonie,Hainaut,Charleroi,6000,1,4.0,280.0,GOOD,E,1.0,0.0,2.0,0,0,0,0,0,1,0.0,0.0,480.0,299000.0
10661566,HOUSE,Brussels,Brussels,Brussels,1040,2,4.0,230.0,GOOD,G,3.0,0.0,3.0,0,0,0,0,1,0,30.0,0.0,83.0,580000.0
10661573,APARTMENT,Brussels,Brussels,Brussels,1050,2,1.0,35.0,UNKNOWN,G,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,162500.0
10661569,HOUSE,Wallonie,Walloon Brabant,Nivelles,1332,4,4.0,197.0,GOOD,E,0.0,0.0,1.0,0,0,0,0,1,1,275.0,0.0,0.0,495000.0
10661570,HOUSE,Flanders,West Flanders,Roeselare,8800,3,2.0,87.0,TO_BE_DONE_UP,F,0.0,0.0,1.0,0,0,0,0,1,1,0.0,0.0,90.0,135000.0
10661574,HOUSE,Wallonie,Luxembourg,Arlon,6700,3,3.0,184.0,UNKNOWN,D,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1544.0,515000.0
10661590,HOUSE,Wallonie,Walloon Brabant,Nivelles,1330,4,3.0,197.0,GOOD,E,1.0,0.0,2.0,0,0,0,0,1,1,1000.0,40.0,2183.0,520000.0
10661601,HOUSE,Wallonie,Liège,Liège,4100,3,3.0,130.0,GOOD,C,3.0,3.0,3.0,0,0,0,0,1,1,235.0,10.0,295.0,230000.0
10661592,HOUSE,Brussels,Brussels,Brussels,1070,2,5.0,250.0,TO_RENOVATE,UNKNOWN,0.0,2.0,3.0,0,0,0,0,0,0,0.0,0.0,155.0,650000.0
10661605,HOUSE,Wallonie,Liège,Liège,4920,4,4.0,130.0,TO_RENOVATE,F,2.0,0.0,1.0,0,0,0,0,1,1,800.0,40.0,1091.0,319000.0
10661613,APARTMENT,Brussels,Brussels,Brussels,1090,2,2.0,120.0,GOOD,G,2.0,0.0,2.0,0,1,0,0,0,0,0.0,0.0,0.0,250000.0
10661610,HOUSE,Wallonie,Hainaut,Mons,7330,4,5.0,200.0,UNKNOWN,F,1.0,1.0,1.0,0,0,0,0,0,1,0.0,50.0,150.0,180000.0
10661614,HOUSE,Wallonie,Hainaut,Tournai,7542,4,2.0,92.0,UNKNOWN,F,1.0,0.0,0.0,0,0,0,0,1,1,1000.0,40.0,1200.0,350000.0
10661617,HOUSE,Flanders,West Flanders,Brugge,8370,4,3.0,131.0,GOOD,D,0.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,60.0,235000.0
10661609,APARTMENT,Wallonie,Hainaut,Mons,7300,3,2.0,70.0,GOOD,D,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,130000.0
10661615,APARTMENT,Brussels,Brussels,Brussels,1180,4,1.0,55.0,AS_NEW,E,1.0,0.0,1.0,0,0,0,0,1,1,70.0,22.0,0.0,270000.0
10661620,HOUSE,Wallonie,Hainaut,Mons,7080,2,3.0,170.0,UNKNOWN,C,2.0,2.0,2.0,0,0,0,0,0,1,0.0,0.0,0.0,210000.0
10661618,APARTMENT,Wallonie,Walloon Brabant,Nivelles,1400,3,2.0,68.0,GOOD,B,1.0,0.0,1.0,1,1,0,0,0,0,0.0,0.0,0.0,215000.0
10661621,HOUSE,Wallonie,Hainaut,Mons,7080,2,1.0,70.0,UNKNOWN,D,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,70000.0
10661622,HOUSE,Wallonie,Hainaut,Mons,7000,1,5.0,180.0,TO_BE_DONE_UP,C,1.0,1.0,1.0,0,0,0,0,1,1,35.0,20.0,0.0,220000.0
10661628,HOUSE,Wallonie,Hainaut,Mouscron,7700,3,2.0,134.0,GOOD,G,1.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,196.0,135000.0
10661639,HOUSE,Flanders,Antwerp,Antwerp,2040,2,2.0,73.0,GOOD,F,1.0,0.0,0.0,0,1,0,0,1,1,200.0,20.0,0.0,217000.0
10661640,APARTMENT,Flanders,Antwerp,Antwerp,2940,4,2.0,88.0,GOOD,C,1.0,0.0,0.0,0,1,0,0,0,1,0.0,2.0,0.0,219000.0
10661643,APARTMENT,Flanders,West Flanders,Veurne,8660,4,2.0,136.0,UNKNOWN,A,1.0,0.0,2.0,0,0,0,0,0,1,0.0,20.0,0.0,234500.0
10661645,HOUSE,Flanders,West Flanders,Oostend,8400,3,3.0,212.0,UNKNOWN,C,0.0,0.0,2.0,0,0,0,0,0,1,0.0,0.0,488.0,389000.0
10661649,HOUSE,Flanders,West Flanders,Oostend,8450,4,3.0,153.0,GOOD,A,1.0,0.0,2.0,0,0,0,0,0,1,0.0,0.0,237.0,369000.0
