ID,type,subtype,region,province,district,locality,localityType,postalCode,address,latitude,longitude,condition,constructionYear,price,pricePerMeter,bedroomCount,netHabitableSurface,floor,floorCount,hasLift,facadeCount,hasGarden,gardenSurface,hasTerrace,terraceSurface,land,kitchen,bathroomCount,showerRoomCount,toiletCount,fireplaceExists,hasSwimmingPool,hasAirConditioning,parkingCountIndoor,parkingCountOutdoor,parkingCountClosedBox,primaryEnergyConsumptionPerSqm,epcScore,hasDoubleGlazing,saleType
10658558,HOUSE,HOUSE,Flanders,West Flanders,Brugge,Torhout,4,8820,Aartrijkestraat 42,51.0702725,3.1000713,TO_BE_DONE_UP,,279000.0,2180.0,3.0,128.0,,,False,4.0,True,,True,,722.0,SEMI_EQUIPPED,,0.0,1.0,False,False,,1.0,,,738.0,F,,
10658560,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Woluwe-St-Lambert,3,1200,,,,GOOD,1972.0,325000.0,2955.0,3.0,110.0,4.0,3.0,True,2.0,,,True,9.0,,,1.0,0.0,1.0,True,,,5.0,,,457.0,G,True,
10658556,HOUSE,HOUSE,Wallonie,Liège,Liège,SOUGNÉ-REMOUCHAMPS,4,4920,Rue Racasse 4,50.482631,5.7046747,GOOD,,219500.0,1829.0,2.0,120.0,,,,2.0,True,25.0,True,25.0,110.0,INSTALLED,1.0,0.0,1.0,True,,,,1.0,,238.0,C,True,
10658563,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Uccle,4,1180,,,,TO_RENOVATE,1960.0,775000.0,4354.0,3.0,178.0,3.0,7.0,True,2.0,,,True,5.0,,USA_HYPER_EQUIPPED,1.0,1.0,3.0,True,,,1.0,1.0,,254.0,E,,
10658568,HOUSE,MIXED_USE_BUILDING,Wallonie,Hainaut,Soignies,Braine-le-Comte,2,7090,,,,,,155000.0,517.0,8.0,300.0,,,,2.0,,,,,78.0,,2.0,0.0,3.0,False,,,,,,,,False,
10658570,HOUSE,HOUSE,Wallonie,Hainaut,Charleroi,Courcelles,4,6180,,,,AS_NEW,,255000.0,1466.0,3.0,174.0,,,False,4.0,,,,,0.0,,1.0,1.0,2.0,False,,,,,,115.0,B,True,
10658567,HOUSE,HOUSE,Flanders,Limburg,Hasselt,Lummen,4,3560,Geerstraat 50,50.975128,5.221646,GOOD,2012.0,449000.0,2363.0,3.0,190.0,,,,3.0,True,,True,,439.0,INSTALLED,1.0,0.0,2.0,True,,,,2.0,,102.0,B,,
10658564,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,Overijse,2,3090,,,,TO_BE_DONE_UP,1974.0,575000.0,2091.0,4.0,275.0,,,False,4.0,,,True,,545.0,,2.0,0.0,,False,,,2.0,2.0,,342.0,D,,
10658571,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Uccle,4,1180,,,,JUST_RENOVATED,1960.0,599000.0,3328.0,3.0,180.0,2.0,7.0,True,2.0,,,True,15.0,,HYPER_EQUIPPED,2.0,2.0,2.0,False,False,,1.0,,,294.0,F,True,
10658569,APARTMENT,APARTMENT,Wallonie,Hainaut,Soignies,Braine-le-Comte,2,7090,,,,,,155000.0,517.0,8.0,300.0,0.0,,,2.0,,,,,,,2.0,0.0,3.0,False,,,,,,,,False,
10658582,HOUSE,VILLA,Flanders,Antwerp,Antwerp,Schilde,4,2970,Hoge Haar 38,51.2555216,4.5752667,AS_NEW,1973.0,2249000.0,4498.0,4.0,500.0,,,,4.0,,,True,,3835.0,,3.0,0.0,,False,False,,1.0,3.0,,,,,
10658580,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,Mortsel,4,2640,Graaf Witgerstraat 19,51.1790524,4.4551345,TO_BE_DONE_UP,1959.0,345000.0,3194.0,3.0,108.0,,,,3.0,,,,,275.0,SEMI_EQUIPPED,1.0,0.0,,True,,,,,,647.0,F,True,
10658574,HOUSE,VILLA,Wallonie,Walloon Brabant,Nivelles,Waterloo,4,1410,Quartier Versailles .,50.7033327,4.3951875,AS_NEW,1973.0,1145000.0,3881.0,6.0,295.0,,,,4.0,True,,True,,749.0,HYPER_EQUIPPED,4.0,0.0,,True,,,2.0,4.0,,233.0,C,True,
10658584,HOUSE,HOUSE,Wallonie,Luxembourg,Virton,Florenville,4,6820,Rue de Carignan 64,49.6959286,5.2993241,,,270000.0,,4.0,,,,,4.0,,,,,1006.0,,,0.0,,False,,,,,,493.0,F,True,
10658585,HOUSE,VILLA,Flanders,Flemish Brabant,Leuven,Kortenberg,2,3070,Kruisstraat 118,50.8775629,4.5463818,GOOD,1986.0,970000.0,2803.0,5.0,346.0,,,,4.0,True,1810.0,True,70.0,1810.0,INSTALLED,2.0,0.0,3.0,True,,,1.0,4.0,,300.0,C,True,
10658583,HOUSE,HOUSE,Wallonie,Liège,Waremme,SAINT-GEORGES-SUR-MEUSE,4,4470,,,,GOOD,1954.0,175000.0,1250.0,2.0,140.0,,,,2.0,True,,,,337.0,INSTALLED,2.0,0.0,2.0,True,,,,,,379.0,E,True,
10658586,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,Retie,4,2470,Prinsenlaan 26,51.2739885,5.1457726,AS_NEW,1995.0,645000.0,1585.0,3.0,407.0,,,,4.0,True,,,,1574.0,INSTALLED,1.0,0.0,2.0,True,,,1.0,,,122.0,B,,
10658595,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,MOLENBEEK-SAINT-JEAN,2,1080,,,,,1960.0,255000.0,2684.0,2.0,95.0,2.0,2.0,,3.0,,,,,,,1.0,0.0,1.0,True,,,,,,216.0,E,,
10658596,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,MOLENBEEK-SAINT-JEAN,2,1080,,,,,1960.0,255000.0,2684.0,2.0,95.0,0.0,2.0,,3.0,,,,,,,1.0,0.0,1.0,True,,,,,,176.0,D,,
10658597,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,Dilbeek,3,1700,,,,,1960.0,255000.0,2684.0,2.0,95.0,2.0,2.0,,3.0,,,,,,,1.0,0.0,1.0,True,,,,,,,,,
10658598,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,Dilbeek,3,1700,,,,,1960.0,279000.0,2790.0,3.0,100.0,2.0,2.0,,3.0,,,,,,,1.0,0.0,1.0,True,,,1.0,,,,,,
10658599,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,MOLENBEEK-SAINT-JEAN,2,1080,,,,,1960.0,279000.0,2790.0,3.0,100.0,1.0,2.0,,3.0,,,,,,,1.0,0.0,1.0,True,,,,,,144.0,C,,
10658602,HOUSE,HOUSE,Wallonie,Hainaut,Mons,Quaregnon,4,7390,,,,AS_NEW,,194000.0,,3.0,,,,,2.0,,,True,,210.0,USA_HYPER_EQUIPPED,1.0,0.0,1.0,False,,,1.0,,,301.0,D,True,
10658600,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Auderghem,4,1160,,,,,,259000.0,5078.0,2.0,51.0,1.0,3.0,,2.0,,,,,,,1.0,0.0,1.0,True,,,1.0,1.0,,204.0,D,,
10658613,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,Huldenberg,2,3040,,,,GOOD,,399000.0,3595.0,2.0,111.0,,,False,2.0,True,501.0,True,28.0,594.0,,1.0,0.0,2.0,False,False,,,2.0,,140.0,B,True,
10658607,HOUSE,HOUSE,Wallonie,Walloon Brabant,Nivelles,Jodoigne,4,1370,Chaussée de Tirlemont 90,50.7278124,4.8756314,TO_RENOVATE,,155000.0,1409.0,3.0,110.0,,,,2.0,True,,True,,480.0,,1.0,0.0,1.0,True,,,,,,503.0,F,,
10658614,APARTMENT,APARTMENT,Wallonie,Liège,Liège,SERAING,3,4100,Rue du Pairay 29,50.5979509,5.5114116,GOOD,1995.0,142000.0,1495.0,3.0,95.0,3.0,3.0,True,3.0,,,True,3.0,,INSTALLED,1.0,0.0,1.0,False,False,False,,,,271.0,D,True,
10658606,HOUSE,VILLA,Wallonie,Liège,Huy,NANDRIN,4,4550,rue Faftu 3,50.5069423,5.4364932,AS_NEW,2021.0,825000.0,3149.0,2.0,262.0,,,False,4.0,True,1250.0,True,35.0,1442.0,USA_HYPER_EQUIPPED,2.0,1.0,2.0,False,False,True,2.0,3.0,,30.0,A,True,
10658618,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,Zaventem,4,1930,Lenneke Marelaan 18,50.8565902,4.4503734,TO_BE_DONE_UP,1979.0,225000.0,3516.0,1.0,64.0,5.0,9.0,True,2.0,,,True,8.0,,HYPER_EQUIPPED,1.0,0.0,1.0,False,False,,,,,151.0,B,True,
10658624,HOUSE,APARTMENT_BLOCK,Wallonie,Hainaut,Charleroi,Ransart,2,6043,,,,,1971.0,850000.0,1259.0,21.0,675.0,,,,4.0,True,3283.0,True,5.0,3656.0,INSTALLED,8.0,0.0,8.0,False,,,6.0,8.0,,498.0,F,True,
10658623,HOUSE,HOUSE,Flanders,West Flanders,Brugge,Knokke-Zoute,3,8300,Zeeuwspad 24,51.3497325,3.3062982,AS_NEW,2008.0,6495000.0,12140.0,5.0,535.0,,,False,4.0,True,,True,,1106.0,HYPER_EQUIPPED,4.0,0.0,5.0,False,True,,2.0,4.0,,125.0,B,True,
10658622,HOUSE,HOUSE,Flanders,West Flanders,Brugge,Knokke-Heist,3,8300,Niki De Saint Phallestraat 8,51.3371143,3.2801483,AS_NEW,2020.0,5650000.0,13985.0,6.0,404.0,,,True,4.0,True,,True,,561.0,HYPER_EQUIPPED,3.0,0.0,4.0,False,False,,2.0,2.0,,74.0,A,True,
10658626,HOUSE,HOUSE,Wallonie,Hainaut,Thuin,Ham-sur-Heure,4,6120,,,,,2008.0,498000.0,1915.0,3.0,260.0,,,,4.0,True,800.0,True,30.0,1050.0,INSTALLED,1.0,1.0,3.0,False,True,,2.0,3.0,,145.0,B,True,
10658632,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Laken,2,1020,Edmond Tollenaerestraat 56,50.8754535,4.340006,AS_NEW,2007.0,395000.0,2633.0,1.0,150.0,2.0,2.0,False,4.0,,,True,33.0,,HYPER_EQUIPPED,1.0,0.0,1.0,False,False,,,1.0,,347.0,G,,
10658631,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Brussels City,1,1000,Edmond Tollenaerestraat 56,50.8754535,4.340006,AS_NEW,2007.0,395000.0,2633.0,2.0,150.0,2.0,2.0,False,4.0,,,True,33.0,,HYPER_EQUIPPED,1.0,0.0,1.0,False,False,,,1.0,,347.0,G,,
10658629,HOUSE,HOUSE,Wallonie,Hainaut,Thuin,Merbes-le-Chateau,4,6567,,,,,,130000.0,1368.0,2.0,95.0,,,,3.0,True,715.0,,,772.0,,1.0,1.0,,False,,,1.0,1.0,,683.0,G,False,
10658634,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,Heusden-Zolder,4,3550,Edward Staintonstraat 12,51.0370863,5.3016078,AS_NEW,2017.0,319000.0,2703.0,2.0,118.0,0.0,,False,3.0,,,True,,,INSTALLED,1.0,0.0,1.0,False,,,,3.0,,49.0,A,,
10658633,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Ixelles,2,1050,Dautzenbergstraat 34,50.8269391,4.3680253,GOOD,1897.0,575000.0,6183.0,3.0,93.0,0.0,3.0,False,2.0,,,True,15.0,,INSTALLED,2.0,0.0,1.0,False,False,,,,,300.0,F,,
10658639,HOUSE,HOUSE,Wallonie,Hainaut,Mons,Hensies,4,7350,/ /,50.4323245,3.6846851,GOOD,,139000.0,,2.0,,,,,2.0,,,True,,138.0,INSTALLED,,1.0,1.0,False,,,,,,288.0,E,True,
10658641,HOUSE,HOUSE,Wallonie,Liège,Liège,Saint-Remy (Blegny),4,4672,,50.6883663,5.7137299,,1994.0,465000.0,2569.0,3.0,181.0,,,,4.0,,,,,861.0,INSTALLED,1.0,1.0,2.0,False,,,1.0,2.0,,328.0,D,False,
10658646,HOUSE,HOUSE,Flanders,Limburg,Tongeren,Kortessem,4,3721,Helstraat 25,50.8704791,5.426239,GOOD,2023.0,380500.0,2642.0,3.0,144.0,,,False,3.0,,,True,,1260.0,HYPER_EQUIPPED,1.0,0.0,,False,False,,,,,,,False,
10658645,HOUSE,EXCEPTIONAL_PROPERTY,Wallonie,Liège,Huy,Clavier,4,4560,Rue de l'Eglise 29,50.4134225,5.3544492,AS_NEW,,1499000.0,3527.0,4.0,425.0,,,False,4.0,True,2000.0,True,60.0,3530.0,,1.0,0.0,,False,False,,1.0,,,224.0,C,True,
10658651,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,Lendelede,4,8860,Nieuwstraat 27,50.8844473,3.2408338,AS_NEW,,279000.0,1860.0,3.0,150.0,,,False,2.0,,,True,,190.0,HYPER_EQUIPPED,,0.0,2.0,False,False,,,1.0,,165.0,B,True,
10658672,APARTMENT,APARTMENT,Wallonie,Liège,Waremme,Waremme,3,4300,rue Luciflore 17,50.6895366,5.251985,TO_BE_DONE_UP,,160000.0,1441.0,3.0,111.0,5.0,5.0,True,,,,True,,,,,0.0,,False,,,1.0,,,447.0,F,True,
10658674,APARTMENT,APARTMENT,Wallonie,Liège,Verviers,Verviers,3,4800,rue de la cité 14,50.5964393,5.8772175,AS_NEW,2022.0,239000.0,2193.0,3.0,109.0,1.0,4.0,True,2.0,,,True,19.0,,HYPER_EQUIPPED,2.0,0.0,1.0,False,,True,,,,,,True,
10658650,HOUSE,HOUSE,Flanders,Limburg,Tongeren,Kortessem,4,3721,Helstraat 25,50.8704791,5.426239,GOOD,2023.0,380500.0,2642.0,3.0,144.0,,,False,3.0,,,True,,1227.0,HYPER_EQUIPPED,1.0,0.0,,False,False,,,,,,,False,
10658675,HOUSE,VILLA,Wallonie,Liège,Liège,FLÉMALLE,3,4400,Rue de Warfusée 68,50.6020338,5.3892467,TO_RENOVATE,1963.0,169000.0,909.0,2.0,186.0,,,,4.0,True,1481.0,True,13.0,1633.0,SEMI_EQUIPPED,1.0,0.0,2.0,True,,,1.0,,,609.0,G,,
10658676,HOUSE,HOUSE,Wallonie,Liège,Huy,Huy,3,4500,Chaussée Napoléon 17,50.516016,5.2328589,JUST_RENOVATED,1950.0,189000.0,1260.0,3.0,150.0,,,,2.0,True,2300.0,,,2450.0,INSTALLED,1.0,0.0,2.0,True,,,1.0,,,238.0,C,True,
10658689,HOUSE,HOUSE,Wallonie,Hainaut,Mouscron,Mouscron,3,7700,,,,AS_NEW,1930.0,177000.0,1311.0,3.0,135.0,,,False,3.0,,,True,70.0,115.0,INSTALLED,1.0,1.0,,False,False,,,,,253.0,C,True,
10658688,HOUSE,HOUSE,Flanders,East Flanders,Aalst,Erpe-Mere,4,9420,Allemansbos 19,50.9438009,3.9878635,TO_RENOVATE,1962.0,265000.0,1318.0,3.0,201.0,,,False,4.0,,,,,962.0,,1.0,0.0,,False,False,,1.0,,,1111.0,F,False,
10658683,HOUSE,HOUSE,Wallonie,Liège,Liège,Seraing,3,4100,Rue de la Baume 193,50.6015482,5.5107987,GOOD,1862.0,199000.0,1592.0,4.0,125.0,,,False,2.0,True,28.0,True,108.0,229.0,INSTALLED,1.0,1.0,1.0,False,False,,2.0,4.0,,509.0,F,,
10658700,HOUSE,HOUSE,Wallonie,Hainaut,Mons,Quievrain,4,7380,/ /,50.4034322,3.6904002,GOOD,,139000.0,,2.0,,,,,2.0,,,True,,138.0,INSTALLED,,1.0,1.0,False,,,,,,288.0,E,True,
10658702,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Etterbeek,2,1040,,,,GOOD,1960.0,245000.0,3712.0,2.0,66.0,1.0,3.0,False,,,,True,3.0,,HYPER_EQUIPPED,1.0,1.0,1.0,False,False,,,,,288.0,F,True,
10658701,HOUSE,APARTMENT_BLOCK,Wallonie,Liège,Liège,Liège,2,4020,Rue Georges Thone 10,50.6438236,5.5815938,TO_RENOVATE,,195000.0,488.0,8.0,400.0,,,False,2.0,,,,,0.0,,,0.0,,False,False,False,,,,,,True,
10658695,HOUSE,HOUSE,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,4,1150,Clos des Chasseurs 16,50.8253983,4.4551436,AS_NEW,1962.0,525000.0,4953.0,3.0,106.0,,,False,2.0,,,True,40.0,112.0,USA_HYPER_EQUIPPED,2.0,0.0,2.0,False,False,,,,,282.0,F,True,
10658705,HOUSE,HOUSE,Wallonie,Hainaut,Thuin,Anderlues,4,6150,,,,AS_NEW,2010.0,210000.0,1458.0,3.0,144.0,,,False,3.0,True,250.0,True,14.0,328.0,INSTALLED,1.0,1.0,2.0,False,False,,,1.0,,240.0,C,True,
10658709,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Mechelen,Lier,3,2500,Lispersteenweg 201,51.1420899,4.5748782,GOOD,1965.0,190000.0,3167.0,2.0,60.0,0.0,3.0,False,2.0,,,,,,,1.0,0.0,,False,False,,,,,172.0,B,True,
10658712,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,Hove,4,2540,Jozef Mattheessensstraat 69,51.1454308,4.4660392,TO_BE_DONE_UP,,455000.0,2571.0,3.0,177.0,,,,3.0,True,170.0,,,332.0,SEMI_EQUIPPED,1.0,0.0,2.0,True,,,1.0,3.0,,263.0,C,,
10658710,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Brasschaat,4,2930,Vuurkruisenlei 40,51.297542,4.5007931,TO_BE_DONE_UP,1988.0,239000.0,2464.0,2.0,97.0,1.0,2.0,,3.0,,,True,6.0,,SEMI_EQUIPPED,1.0,0.0,1.0,True,,,1.0,,,202.0,C,True,
10658716,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,Blankenberge,4,8370,Zeedijk 165,51.3172898,3.1331847,TO_BE_DONE_UP,1970.0,279000.0,3986.0,2.0,70.0,3.0,11.0,True,,,,True,,,SEMI_EQUIPPED,1.0,0.0,1.0,True,,,,,,197.0,B,True,
10658722,HOUSE,VILLA,Flanders,East Flanders,Aalst,Aalst,4,9320,Hinnensveld 6,50.9155245,4.0265826,JUST_RENOVATED,,460000.0,2120.0,4.0,217.0,,,False,4.0,True,22.0,,,507.0,INSTALLED,1.0,1.0,2.0,True,False,False,2.0,3.0,,268.0,C,True,
10658729,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,Halle,3,1500,Hooiblok 18,50.7409688,4.2458376,GOOD,2019.0,469000.0,3449.0,3.0,136.0,,,False,3.0,,,True,,264.0,,,1.0,2.0,False,,False,1.0,,,77.0,A,True,
10658728,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,Halle Buizingen,3,1501,Hooiblok 18,50.7409688,4.2458376,GOOD,2019.0,469000.0,3449.0,3.0,136.0,,,False,3.0,,,True,,264.0,,,1.0,2.0,False,,False,1.0,,,77.0,A,True,
10658727,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Antwerpen,3,2600,Anna Bijnsstraat 42,51.1880709,4.4204062,GOOD,1956.0,234000.0,3205.0,1.0,73.0,1.0,,False,,,,True,2.0,,INSTALLED,1.0,0.0,,False,False,False,,,,183.0,B,True,
10658721,HOUSE,HOUSE,Wallonie,Namur,Philippeville,HANZINELLE,4,5621,,,,GOOD,,329000.0,1256.0,5.0,262.0,,,,4.0,,,,,328.0,SEMI_EQUIPPED,,2.0,1.0,True,,,1.0,3.0,,385.0,E,True,
10658730,APARTMENT,APARTMENT,Wallonie,Hainaut,Charleroi,Marcinelle,1,6001,,,,GOOD,1965.0,125000.0,1289.0,2.0,97.0,1.0,1.0,True,2.0,,,True,3.0,,SEMI_EQUIPPED,1.0,0.0,1.0,False,False,False,1.0,,,,,False,
10658725,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,De Haan,4,8420,A. Beernaerstraat 14,51.2500373,3.0380713,GOOD,2014.0,345000.0,4859.0,1.0,71.0,1.0,3.0,True,2.0,,,True,8.0,,,,0.0,,False,,False,,,,82.0,A,True,
10658731,HOUSE,HOUSE,Flanders,East Flanders,Aalst,Bavegem,4,9520,Benedenstraat 13,50.946154,3.870958,GOOD,1952.0,349000.0,1886.0,3.0,185.0,,,False,4.0,,,True,,605.0,,2.0,0.0,2.0,False,,False,1.0,2.0,,346.0,D,True,
10658738,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,Beersel,4,1650,,,,TO_BE_DONE_UP,1968.0,445000.0,2318.0,4.0,192.0,,,False,2.0,True,64.0,True,9.0,202.0,,2.0,0.0,2.0,False,,False,2.0,2.0,,397.0,D,True,
10658791,APARTMENT,APARTMENT,Wallonie,Liège,Liège,Liège,1,4000,Rue de la Madeleine 26,50.6439028,5.5759054,,,289000.0,3042.0,2.0,95.0,2.0,1.0,,2.0,,,,,,,1.0,0.0,2.0,False,,,,,,23700.0,C,True,
10658748,HOUSE,HOUSE,Wallonie,Hainaut,Tournai,Tournai,3,7500,,,,GOOD,,420000.0,,4.0,,,,,2.0,True,,,,240.0,INSTALLED,1.0,1.0,2.0,True,,,,,,201.0,C,True,
10658784,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,Hakendover,3,3300,Houbaertstraat 49,50.7911111,4.9822387,GOOD,1959.0,275000.0,1196.0,3.0,230.0,,,False,2.0,True,641.0,True,10.0,874.0,,1.0,0.0,1.0,False,,False,1.0,1.0,,281.0,C,True,
10658798,HOUSE,VILLA,Wallonie,Luxembourg,Neufchâteau,Chanly,4,6921,Rue Falloise 10,50.0810727,5.159597,GOOD,,335000.0,1914.0,5.0,175.0,,,,,True,998.0,True,12.0,998.0,,1.0,1.0,1.0,False,,,,1.0,,33.0,A,True,
10658797,HOUSE,VILLA,Wallonie,Luxembourg,Neufchâteau,Wellin,4,6921,Rue Falloise 4,50.0810727,5.159597,GOOD,,335000.0,1971.0,4.0,170.0,,,,,True,747.0,True,12.0,747.0,,1.0,0.0,1.0,False,,,,1.0,,44.0,A,True,
10658744,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,Sint-Niklaas,3,9100,Brugsken 99,51.1600089,4.1560336,GOOD,,239000.0,3187.0,1.0,75.0,,,False,2.0,,,,,73.0,,1.0,0.0,2.0,False,,False,,,,150.0,B,True,
10658808,HOUSE,HOUSE,Wallonie,Namur,Philippeville,NISMES,4,5670,,,,TO_RENOVATE,,150000.0,824.0,4.0,182.0,,,,2.0,,,True,,468.0,NOT_INSTALLED,1.0,0.0,1.0,True,,,,,,524.0,G,,
10658799,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,Zwijndrecht,2,2070,Pijlstraat 34 36,51.2225146,4.3334014,GOOD,1987.0,945000.0,1750.0,8.0,540.0,0.0,3.0,False,,True,132.0,True,4.0,,,1.0,0.0,1.0,False,,False,4.0,,,137.0,B,True,
10658809,HOUSE,HOUSE,Wallonie,Namur,Philippeville,NISMES,4,5670,,,,TO_RENOVATE,,85000.0,612.0,4.0,139.0,,,,2.0,True,150.0,True,,220.0,NOT_INSTALLED,1.0,0.0,1.0,True,,,,,,524.0,G,,
10658812,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,Gent,1,9000,"Lily Boeykensstraat 4, 302",51.0538699,3.6879853,,,354000.0,3766.0,2.0,94.0,3.0,,True,,,,True,12.0,,,1.0,0.0,,True,,,1.0,,,,,,
10658821,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,Lier,3,2500,Rivierstraat 30,51.1447286,4.5765642,GOOD,1948.0,269000.0,2423.0,3.0,111.0,,,,2.0,True,7.0,True,5.0,58.0,INSTALLED,1.0,0.0,2.0,True,,,1.0,,,182.0,B,True,
10658813,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,Harelbeke,4,8530,Marktstraat 91,50.8547831,3.3084904,,,324000.0,2551.0,3.0,127.0,2.0,4.0,True,,,,True,15.0,,INSTALLED,1.0,0.0,1.0,True,,,,,,,,True,
10658815,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Jette,2,1090,Rue Audrey Hepburn 3,50.8904457,4.3142596,GOOD,1997.0,199000.0,2843.0,1.0,70.0,2.0,5.0,True,,,,True,3.0,,HYPER_EQUIPPED,1.0,0.0,1.0,False,False,,,,,124.0,C,True,
10658822,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,Lier,3,2500,Antwerpsesteenweg 259,51.1398471,4.5544134,GOOD,1899.0,239000.0,1867.0,2.0,128.0,,,,2.0,True,133.0,,,200.0,INSTALLED,1.0,0.0,1.0,True,,,,,,382.0,D,,
10658824,HOUSE,APARTMENT_BLOCK,Flanders,Antwerp,Mechelen,Lier,3,2500,Antwerpsestraat 129,51.1344736,4.5655313,TO_BE_DONE_UP,1958.0,420000.0,1736.0,3.0,242.0,,,,3.0,,,,,100.0,SEMI_EQUIPPED,2.0,0.0,3.0,True,,,1.0,,,414.0,E,True,
10658829,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Uccle,4,1180,,,,GOOD,1956.0,279000.0,3402.0,2.0,82.0,2.0,2.0,,2.0,,,True,4.0,,,1.0,0.0,1.0,True,,,,,,236.0,E,True,
10658833,APARTMENT,DUPLEX,Brussels,Brussels,Brussels,Laeken,2,1020,Rue Reper-Vreven 53,50.8907445,4.3408431,GOOD,2013.0,245000.0,2816.0,3.0,87.0,2.0,2.0,,4.0,,,,,,INSTALLED,1.0,0.0,1.0,False,,,,,,,,True,
10658843,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Ixelles,2,1050,,,,,1937.0,285000.0,2375.0,2.0,120.0,3.0,7.0,,2.0,,,True,,,INSTALLED,1.0,0.0,2.0,False,,,,,,202.0,D,True,
10658831,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,Herk-de-Stad,4,3540,Veearts Strauvenlaan 16,50.9397056,5.1686999,GOOD,1991.0,232000.0,2578.0,2.0,90.0,1.0,,True,2.0,,,,,,,1.0,0.0,,False,False,,,,,256.0,C,True,
10658841,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Bruxelles,1,1000,Avenue De L'héliport - Helihavenlaan 94,50.86573,4.3590763,AS_NEW,,325000.0,,2.0,,4.0,5.0,True,,,,True,6.0,,INSTALLED,1.0,1.0,1.0,False,False,False,1.0,1.0,,,,True,
10658835,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,Westerlo,4,2260,Hubertusstraat 15,51.101568,4.899815,GOOD,1965.0,199000.0,1951.0,3.0,102.0,,,,3.0,True,,True,,238.0,,1.0,0.0,2.0,True,,,1.0,,,515.0,F,True,
10658844,APARTMENT,APARTMENT,Brussels,Brussels,Brussels,Ixelles,2,1050,,,,,,340000.0,3579.0,1.0,95.0,2.0,6.0,,2.0,,,True,4.0,,,1.0,0.0,1.0,False,,,1.0,,,,,False,
10658845,HOUSE,HOUSE,Brussels,Brussels,Brussels,Ixelles,2,1050,,,,,,635000.0,4233.0,4.0,150.0,,,,2.0,,,,,0.0,INSTALLED,,3.0,3.0,False,,,,,,,,False,
10658848,HOUSE,HOUSE,Flanders,Limburg,Hasselt,Heusden-Zolder,4,3550,Schaapsweg 16,51.0418351,5.2788859,,1977.0,319000.0,1266.0,3.0,252.0,,,False,4.0,,,,,1090.0,INSTALLED,1.0,0.0,,False,False,,1.0,4.0,,315.0,D,,
10658850,APARTMENT,DUPLEX,Brussels,Brussels,Brussels,Etterbeek,2,1040,,,,GOOD,1906.0,345000.0,3833.0,2.0,90.0,2.0,3.0,False,2.0,,,,,,USA_INSTALLED,1.0,1.0,2.0,False,False,,,,,388.0,G,True,
10658849,HOUSE,HOUSE,Wallonie,Hainaut,Mons,Quaregnon,4,7390,,50.4360891,3.8599312,,,125000.0,1562.0,2.0,80.0,,,,2.0,True,98.0,,,98.0,INSTALLED,1.0,0.0,1.0,False,,,,,,243.0,C,True,
